"","city","metric","region","metro_size","display_title","Season","seasonal_average","lq_rank"
"1540","Quebec","downtown","Canada","medium","Quebec, QC","Season_10",0.520574251751961,41
"1541","Memphis","downtown","Southeast","medium","Memphis, TN","Season_1",0.5205,137
"1542","Columbus","relative","Midwest","large","Columbus, OH","Season_3",0.520416666666667,145
"1543","Indianapolis","relative","Midwest","large","Indianapolis, IN","Season_9",0.520049153911204,169
"1544","Montreal","relative","Canada","large","Montreal, QC","Season_1",0.52,138
"1545","Sacramento","downtown","Pacific","medium","Sacramento, CA","Season_5",0.52,147
"1546","Detroit","downtown","Midwest","medium","Detroit, MI","Season_12",0.519868407315335,49
"1547","Minneapolis","relative","Midwest","medium","Minneapolis, MN","Season_1",0.519545454545455,139
"1548","Denver","relative","Southwest","large","Denver, CO","Season_1",0.519444444444444,140
"1549","Quebec","relative","Canada","medium","Quebec, QC","Season_2",0.519090909090909,124
"1550","Sacramento","downtown","Pacific","medium","Sacramento, CA","Season_2",0.519090909090909,125
"1551","San Diego","relative","Pacific","large","San Diego, CA","Season_1",0.519090909090909,141
"1552","Jacksonville","downtown","Southeast","large","Jacksonville, FL","Season_3",0.5185,146
"1553","London","relative","Canada","medium","London, ON","Season_1",0.518181818181818,142
"1554","Cincinnati","downtown","Midwest","medium","Cincinnati, OH","Season_5",0.518,148
"1555","Denver","relative","Southwest","large","Denver, CO","Season_2",0.517272727272727,126
"1556","Houston","relative","Southwest","large","Houston, TX","Season_4",0.517272727272727,142
"1557","Indianapolis","relative","Midwest","large","Indianapolis, IN","Season_6",0.517272727272727,160
"1558","Seattle","downtown","Pacific","large","Seattle, WA","Season_9",0.517019166072109,170
"1559","Fort Worth","relative","Southwest","large","Fort Worth, TX","Season_1",0.515909090909091,143
"1560","San Antonio","relative","Southwest","large","San Antonio, TX","Season_4",0.515,143
"1561","Cincinnati","downtown","Midwest","medium","Cincinnati, OH","Season_3",0.514583333333333,147
"1562","Dallas","downtown","Southwest","large","Dallas, TX","Season_3",0.514444444444444,148
"1563","Calgary","relative","Canada","large","Calgary, AB","Season_3",0.514375,149
"1564","Toronto","relative","Canada","large","Toronto, ON","Season_4",0.514285714285714,144
"1565","Edmonton","downtown","Canada","large","Edmonton, AB","Season_9",0.513920451196087,171
"1566","Los Angeles","downtown","Pacific","large","Los Angeles, CA","Season_1",0.51375,144
"1567","Salt Lake City","downtown","Southwest","medium","Salt Lake City, UT","Season_1",0.51375,145
"1568","Winnipeg","relative","Canada","large","Winnipeg, MB","Season_2",0.51375,127
"1569","Columbus","relative","Midwest","large","Columbus, OH","Season_1",0.513636363636364,146
"1570","Charlotte","downtown","Southeast","large","Charlotte, NC","Season_7",0.5125,172
"1571","Cleveland","downtown","Midwest","medium","Cleveland, OH","Season_2",0.5125,128
"1572","Vancouver","downtown","Canada","medium","Vancouver, BC","Season_11",0.51209286859557,51
"1573","Oakland","downtown","Pacific","medium","Oakland, CA","Season_4",0.512,145
"1574","Winnipeg","relative","Canada","large","Winnipeg, MB","Season_9",0.511865073173249,172
"1575","Oakland","downtown","Pacific","medium","Oakland, CA","Season_2",0.511818181818182,129
"1576","Las Vegas","downtown","Southwest","medium","Las Vegas, NV","Season_1",0.511666666666667,147
"1577","Vancouver","downtown","Canada","medium","Vancouver, BC","Season_12",0.511602362495825,50
"1578","Louisville","relative","Midwest","medium","Louisville, KY","Season_5",0.51125,149
"1579","Raleigh","downtown","Southeast","medium","Raleigh, NC","Season_12",0.511012652132758,51
"1580","Omaha","downtown","Midwest","medium","Omaha, NE","Season_2",0.510909090909091,130
"1581","Ottawa","relative","Canada","large","Ottawa, ON","Season_8",0.51071554631934,166
"1582","Kansas City","downtown","Midwest","medium","Kansas City, MO","Season_13",0.510259976861791,49
"1583","Philadelphia","downtown","Northeast","large","Philadelphia, PA","Season_9",0.509569944014429,173
"1584","Detroit","relative","Midwest","medium","Detroit, MI","Season_9",0.509220469239498,174
"1585","Calgary","downtown","Canada","large","Calgary, AB","Season_12",0.509054481470779,52
"1586","Miami","downtown","Southeast","medium","Miami, FL","Season_2",0.50875,131
"1587","Houston","downtown","Southwest","large","Houston, TX","Season_3",0.508333333333333,150
"1588","London","relative","Canada","medium","London, ON","Season_5",0.507777777777778,150
"1589","Portland","relative","Pacific","medium","Portland, OR","Season_9",0.507050624203659,175
"1590","Pittsburgh","downtown","Northeast","medium","Pittsburgh, PA","Season_4",0.507,146
"1591","Louisville","downtown","Midwest","medium","Louisville, KY","Season_8",0.506926300421839,167
"1592","San Diego","downtown","Pacific","large","San Diego, CA","Season_2",0.506666666666667,132
"1593","Indianapolis","relative","Midwest","large","Indianapolis, IN","Season_8",0.506582212637032,168
"1594","Halifax","relative","Canada","medium","Halifax, NS","Season_7",0.50625,173
"1595","Austin","relative","Southwest","large","Austin, TX","Season_2",0.506,133
"1596","Boston","relative","Northeast","medium","Boston, MA","Season_8",0.50598070689794,169
"1597","Winnipeg","relative","Canada","large","Winnipeg, MB","Season_7",0.505714285714286,174
"1598","Raleigh","downtown","Southeast","medium","Raleigh, NC","Season_11",0.50560074503687,52
"1599","Cincinnati","relative","Midwest","medium","Cincinnati, OH","Season_1",0.5055,148
"1600","San Francisco","relative","Pacific","large","San Francisco, CA","Season_9",0.505142800961189,176
"1601","Tulsa","downtown","Southwest","medium","Tulsa, OK","Season_2",0.505,134
"1602","San Jose","downtown","Pacific","large","San Jose, CA","Season_9",0.504809316474029,177
"1603","Jacksonville","relative","Southeast","large","Jacksonville, FL","Season_4",0.504166666666667,147
"1604","Kansas City","downtown","Midwest","medium","Kansas City, MO","Season_11",0.503832766646825,53
"1605","Oakland","downtown","Pacific","medium","Oakland, CA","Season_13",0.50374539300704,50
"1606","Austin","downtown","Southwest","large","Austin, TX","Season_10",0.502711771518273,42
"1607","Houston","downtown","Southwest","large","Houston, TX","Season_5",0.5025,151
"1608","Austin","downtown","Southwest","large","Austin, TX","Season_4",0.501818181818182,148
"1609","St Louis","downtown","Midwest","medium","St. Louis, MO","Season_9",0.501455592255398,178
"1610","Charlotte","downtown","Southeast","large","Charlotte, NC","Season_2",0.500909090909091,135
"1611","Milwaukee","downtown","Midwest","medium","Milwaukee, WI","Season_2",0.500833333333333,136
"1612","Houston","relative","Southwest","large","Houston, TX","Season_1",0.500416666666667,149
"1613","Sacramento","downtown","Pacific","medium","Sacramento, CA","Season_4",0.5,149
"1614","Winnipeg","downtown","Canada","large","Winnipeg, MB","Season_7",0.5,175
"1615","Winnipeg","relative","Canada","large","Winnipeg, MB","Season_3",0.499444444444444,151
"1616","Kansas City","relative","Midwest","medium","Kansas City, MO","Season_7",0.499,176
"1617","Indianapolis","downtown","Midwest","large","Indianapolis, IN","Season_7",0.498,177
"1618","Louisville","downtown","Midwest","medium","Louisville, KY","Season_6",0.497692307692308,161
"1619","Winnipeg","relative","Canada","large","Winnipeg, MB","Season_6",0.4975,162
"1620","Fort Worth","downtown","Southwest","large","Fort Worth, TX","Season_1",0.496923076923077,150
"1621","Portland","relative","Pacific","medium","Portland, OR","Season_2",0.496923076923077,137
"1622","Halifax","relative","Canada","medium","Halifax, NS","Season_3",0.496111111111111,152
"1623","Tulsa","downtown","Southwest","medium","Tulsa, OK","Season_1",0.496111111111111,151
"1624","San Jose","downtown","Pacific","large","San Jose, CA","Season_3",0.495416666666667,153
"1625","Edmonton","relative","Canada","large","Edmonton, AB","Season_6",0.495,163
"1626","Minneapolis","relative","Midwest","medium","Minneapolis, MN","Season_9",0.494673219113465,179
"1627","Boston","downtown","Northeast","medium","Boston, MA","Season_10",0.493500716118161,43
"1628","Ottawa","relative","Canada","large","Ottawa, ON","Season_7",0.493333333333333,178
"1629","Quebec","downtown","Canada","medium","Quebec, QC","Season_11",0.493053876191087,54
"1630","New Orleans","relative","Southeast","medium","New Orleans, LA","Season_4",0.493,150
"1631","Winnipeg","relative","Canada","large","Winnipeg, MB","Season_5",0.4925,152
"1632","Chicago","downtown","Midwest","large","Chicago, IL","Season_10",0.492441797928321,44
"1633","Orlando","downtown","Southeast","medium","Orlando, FL","Season_3",0.492083333333333,154
"1634","Raleigh","relative","Southeast","medium","Raleigh, NC","Season_2",0.491666666666667,138
"1635","Atlanta","downtown","Southeast","medium","Atlanta, GA","Season_10",0.491480113676097,45
"1636","Halifax","downtown","Canada","medium","Halifax, NS","Season_3",0.491363636363636,155
"1637","Calgary","downtown","Canada","large","Calgary, AB","Season_13",0.491247491389401,51
"1638","Louisville","downtown","Midwest","medium","Louisville, KY","Season_4",0.491111111111111,151
"1639","Halifax","relative","Canada","medium","Halifax, NS","Season_2",0.491,139
"1640","Indianapolis","relative","Midwest","large","Indianapolis, IN","Season_2",0.490833333333333,140
"1641","Detroit","relative","Midwest","medium","Detroit, MI","Season_3",0.49,156
"1642","Oklahoma City","downtown","Southwest","medium","Oklahoma City, OK","Season_1",0.49,152
"1643","Indianapolis","relative","Midwest","large","Indianapolis, IN","Season_3",0.489444444444444,157
"1644","St Louis","downtown","Midwest","medium","St. Louis, MO","Season_6",0.489166666666667,164
"1645","Atlanta","downtown","Southeast","medium","Atlanta, GA","Season_12",0.489104608753267,53
"1646","Cleveland","relative","Midwest","medium","Cleveland, OH","Season_9",0.488967359065603,180
"1647","Indianapolis","downtown","Midwest","large","Indianapolis, IN","Season_4",0.488181818181818,152
"1648","Montreal","relative","Canada","large","Montreal, QC","Season_4",0.488,153
"1649","Quebec","downtown","Canada","medium","Quebec, QC","Season_8",0.48540700590512,170
"1650","Kansas City","downtown","Midwest","medium","Kansas City, MO","Season_3",0.484615384615385,158
"1651","Charlotte","downtown","Southeast","large","Charlotte, NC","Season_1",0.484545454545455,153
"1652","Oakland","downtown","Pacific","medium","Oakland, CA","Season_5",0.484444444444444,153
"1653","London","downtown","Canada","medium","London, ON","Season_6",0.484,165
"1654","Calgary","relative","Canada","large","Calgary, AB","Season_6",0.48375,166
"1655","Detroit","relative","Midwest","medium","Detroit, MI","Season_6",0.48375,167
"1656","London","downtown","Canada","medium","London, ON","Season_4",0.483333333333333,154
"1657","New Orleans","downtown","Southeast","medium","New Orleans, LA","Season_10",0.482840111015149,46
"1658","Winnipeg","downtown","Canada","large","Winnipeg, MB","Season_9",0.482741843381319,181
"1659","Jacksonville","downtown","Southeast","large","Jacksonville, FL","Season_2",0.482727272727273,141
"1660","Detroit","relative","Midwest","medium","Detroit, MI","Season_5",0.4825,154
"1661","Ottawa","downtown","Canada","large","Ottawa, ON","Season_11",0.482085601416906,55
"1662","Dallas","relative","Southwest","large","Dallas, TX","Season_2",0.482,142
"1663","Ottawa","downtown","Canada","large","Ottawa, ON","Season_9",0.481889182918732,182
"1664","St Louis","relative","Midwest","medium","St. Louis, MO","Season_1",0.481818181818182,154
"1665","Kansas City","downtown","Midwest","medium","Kansas City, MO","Season_5",0.481666666666667,155
"1666","Toronto","downtown","Canada","large","Toronto, ON","Season_11",0.481468753678006,56
"1667","Oakland","downtown","Pacific","medium","Oakland, CA","Season_10",0.481373780354965,47
"1668","St Louis","relative","Midwest","medium","St. Louis, MO","Season_2",0.481,143
"1669","Atlanta","relative","Southeast","medium","Atlanta, GA","Season_5",0.480909090909091,156
"1670","Jacksonville","relative","Southeast","large","Jacksonville, FL","Season_5",0.480909090909091,157
"1671","Tulsa","downtown","Southwest","medium","Tulsa, OK","Season_3",0.4805,159
"1672","Charlotte","downtown","Southeast","large","Charlotte, NC","Season_8",0.480252762159266,171
"1673","Atlanta","downtown","Southeast","medium","Atlanta, GA","Season_9",0.480003612270951,183
"1674","Calgary","downtown","Canada","large","Calgary, AB","Season_3",0.48,160
"1675","Cleveland","downtown","Midwest","medium","Cleveland, OH","Season_1",0.48,155
"1676","Cleveland","relative","Midwest","medium","Cleveland, OH","Season_3",0.479615384615385,161
"1677","Toronto","relative","Canada","large","Toronto, ON","Season_3",0.479444444444444,162
"1678","Atlanta","relative","Southeast","medium","Atlanta, GA","Season_2",0.479090909090909,144
"1679","St Louis","downtown","Midwest","medium","St. Louis, MO","Season_13",0.47907441286722,52
"1680","Philadelphia","downtown","Northeast","large","Philadelphia, PA","Season_3",0.479,163
"1681","Nashville","downtown","Southeast","large","Nashville, TN","Season_3",0.47875,164
"1682","Portland","downtown","Pacific","medium","Portland, OR","Season_7",0.47875,179
"1683","Seattle","downtown","Pacific","large","Seattle, WA","Season_12",0.478736184781525,54
"1684","St Louis","downtown","Midwest","medium","St. Louis, MO","Season_10",0.478580191760004,48
"1685","Louisville","relative","Midwest","medium","Louisville, KY","Season_7",0.478461538461538,180
"1686","New Orleans","downtown","Southeast","medium","New Orleans, LA","Season_13",0.478342560187255,53
"1687","Boston","downtown","Northeast","medium","Boston, MA","Season_13",0.478263263021954,54
"1688","Portland","relative","Pacific","medium","Portland, OR","Season_5",0.477777777777778,158
"1689","San Francisco","relative","Pacific","large","San Francisco, CA","Season_6",0.4775,168
"1690","Philadelphia","downtown","Northeast","large","Philadelphia, PA","Season_8",0.477380940255122,172
"1691","Edmonton","downtown","Canada","large","Edmonton, AB","Season_3",0.477222222222222,165
"1692","Calgary","relative","Canada","large","Calgary, AB","Season_2",0.476666666666667,145
"1693","New Orleans","downtown","Southeast","medium","New Orleans, LA","Season_8",0.476302430596579,173
"1694","London","relative","Canada","medium","London, ON","Season_6",0.47625,169
"1695","New Orleans","downtown","Southeast","medium","New Orleans, LA","Season_5",0.475833333333333,159
"1696","Philadelphia","downtown","Northeast","large","Philadelphia, PA","Season_11",0.475769240825647,57
"1697","New Orleans","downtown","Southeast","medium","New Orleans, LA","Season_12",0.475640997976275,55
"1698","Boston","relative","Northeast","medium","Boston, MA","Season_4",0.475,155
"1699","Jacksonville","relative","Southeast","large","Jacksonville, FL","Season_3",0.474444444444444,166
"1700","Sacramento","relative","Pacific","medium","Sacramento, CA","Season_5",0.474444444444444,160
"1701","Halifax","downtown","Canada","medium","Halifax, NS","Season_5",0.474166666666667,161
"1702","Montreal","downtown","Canada","large","Montreal, QC","Season_12",0.473213415040579,56
"1703","Atlanta","downtown","Southeast","medium","Atlanta, GA","Season_8",0.472976536189902,174
"1704","Detroit","downtown","Midwest","medium","Detroit, MI","Season_7",0.472857142857143,181
"1705","Philadelphia","downtown","Northeast","large","Philadelphia, PA","Season_12",0.472507465850859,57
"1706","Raleigh","downtown","Southeast","medium","Raleigh, NC","Season_6",0.4725,170
"1707","Montreal","relative","Canada","large","Montreal, QC","Season_3",0.4725,167
"1708","Louisville","downtown","Midwest","medium","Louisville, KY","Season_9",0.472071443979709,184
"1709","Indianapolis","relative","Midwest","large","Indianapolis, IN","Season_1",0.471923076923077,156
"1710","Chicago","downtown","Midwest","large","Chicago, IL","Season_7",0.471666666666667,182
"1711","Kansas City","downtown","Midwest","medium","Kansas City, MO","Season_8",0.471113174529716,175
"1712","Ottawa","downtown","Canada","large","Ottawa, ON","Season_2",0.471,146
"1713","London","downtown","Canada","medium","London, ON","Season_10",0.470120906870973,49
"1714","Calgary","downtown","Canada","large","Calgary, AB","Season_10",0.470091595047616,50
"1715","Vancouver","downtown","Canada","medium","Vancouver, BC","Season_10",0.470013705077247,51
"1716","Charlotte","relative","Southeast","large","Charlotte, NC","Season_5",0.47,162
"1717","Philadelphia","downtown","Northeast","large","Philadelphia, PA","Season_5",0.47,163
"1718","Sacramento","relative","Pacific","medium","Sacramento, CA","Season_4",0.47,156
"1719","Chicago","relative","Midwest","large","Chicago, IL","Season_3",0.469545454545455,168
"1720","Quebec","relative","Canada","medium","Quebec, QC","Season_3",0.469545454545455,169
"1721","Toronto","downtown","Canada","large","Toronto, ON","Season_12",0.46927906999577,58
"1722","Pittsburgh","downtown","Northeast","medium","Pittsburgh, PA","Season_2",0.469166666666667,147
"1723","Kansas City","downtown","Midwest","medium","Kansas City, MO","Season_12",0.468936264896248,59
"1724","Austin","relative","Southwest","large","Austin, TX","Season_1",0.468888888888889,157
"1725","Halifax","relative","Canada","medium","Halifax, NS","Season_5",0.468461538461538,164
"1726","Cincinnati","relative","Midwest","medium","Cincinnati, OH","Season_2",0.468333333333333,148
"1727","Columbus","relative","Midwest","large","Columbus, OH","Season_6",0.468181818181818,171
"1728","Oakland","downtown","Pacific","medium","Oakland, CA","Season_12",0.467994742653996,60
"1729","Montreal","downtown","Canada","large","Montreal, QC","Season_13",0.467652077769494,55
"1730","Edmonton","downtown","Canada","large","Edmonton, AB","Season_7",0.4675,183
"1731","Ottawa","relative","Canada","large","Ottawa, ON","Season_4",0.467,157
"1732","Quebec","downtown","Canada","medium","Quebec, QC","Season_6",0.467,172
"1733","Oakland","downtown","Pacific","medium","Oakland, CA","Season_8",0.466631713222466,176
"1734","St Louis","downtown","Midwest","medium","St. Louis, MO","Season_8",0.466399778082005,177
"1735","New York","downtown","Northeast","large","New York, NY","Season_6",0.46625,173
"1736","Montreal","relative","Canada","large","Montreal, QC","Season_2",0.465555555555556,149
"1737","St Louis","relative","Midwest","medium","St. Louis, MO","Season_3",0.465,170
"1738","Oakland","downtown","Pacific","medium","Oakland, CA","Season_9",0.464836912115579,185
"1739","Indianapolis","downtown","Midwest","large","Indianapolis, IN","Season_5",0.464166666666667,165
"1740","Calgary","downtown","Canada","large","Calgary, AB","Season_11",0.463767460162946,58
"1741","Calgary","relative","Canada","large","Calgary, AB","Season_4",0.463,158
"1742","Portland","relative","Pacific","medium","Portland, OR","Season_8",0.462993589108756,178
"1743","New Orleans","downtown","Southeast","medium","New Orleans, LA","Season_9",0.462815066125337,186
"1744","Calgary","downtown","Canada","large","Calgary, AB","Season_9",0.46258629388737,187
"1745","Houston","downtown","Southwest","large","Houston, TX","Season_4",0.462307692307692,159
"1746","Philadelphia","downtown","Northeast","large","Philadelphia, PA","Season_13",0.462092968455728,56
"1747","Toronto","downtown","Canada","large","Toronto, ON","Season_9",0.462039313531831,188
"1748","Charlotte","relative","Southeast","large","Charlotte, NC","Season_4",0.462,160
"1749","Indianapolis","downtown","Midwest","large","Indianapolis, IN","Season_6",0.462,174
"1750","Halifax","downtown","Canada","medium","Halifax, NS","Season_10",0.461947401246495,52
"1751","San Diego","downtown","Pacific","large","San Diego, CA","Season_1",0.4615,158
"1752","Calgary","downtown","Canada","large","Calgary, AB","Season_1",0.46,159
"1753","Philadelphia","downtown","Northeast","large","Philadelphia, PA","Season_6",0.46,175
"1754","Seattle","downtown","Pacific","large","Seattle, WA","Season_6",0.46,176
"1755","Toronto","relative","Canada","large","Toronto, ON","Season_2",0.46,150
"1756","Toronto","relative","Canada","large","Toronto, ON","Season_5",0.46,166
"1757","Calgary","relative","Canada","large","Calgary, AB","Season_8",0.459970707577051,179
"1758","Edmonton","downtown","Canada","large","Edmonton, AB","Season_10",0.459810124125149,53
"1759","Vancouver","downtown","Canada","medium","Vancouver, BC","Season_13",0.459318486426867,57
"1760","Charlotte","downtown","Southeast","large","Charlotte, NC","Season_5",0.459090909090909,167
"1761","Ottawa","relative","Canada","large","Ottawa, ON","Season_6",0.458888888888889,177
"1762","Toronto","relative","Canada","large","Toronto, ON","Season_6",0.45875,178
"1763","Minneapolis","downtown","Midwest","medium","Minneapolis, MN","Season_7",0.458461538461538,184
"1764","Denver","downtown","Southwest","large","Denver, CO","Season_2",0.458181818181818,151
"1765","Ottawa","downtown","Canada","large","Ottawa, ON","Season_1",0.458181818181818,160
"1766","Cincinnati","downtown","Midwest","medium","Cincinnati, OH","Season_4",0.458,161
"1767","Winnipeg","downtown","Canada","large","Winnipeg, MB","Season_8",0.457373056716729,180
"1768","Minneapolis","relative","Midwest","medium","Minneapolis, MN","Season_3",0.457307692307692,171
"1769","Halifax","downtown","Canada","medium","Halifax, NS","Season_1",0.457272727272727,161
"1770","San Jose","relative","Pacific","large","San Jose, CA","Season_4",0.456666666666667,162
"1771","Atlanta","relative","Southeast","medium","Atlanta, GA","Season_3",0.456538461538462,172
"1772","Calgary","downtown","Canada","large","Calgary, AB","Season_6",0.456,179
"1773","Seattle","downtown","Pacific","large","Seattle, WA","Season_13",0.455921760651186,58
"1774","Winnipeg","downtown","Canada","large","Winnipeg, MB","Season_3",0.455909090909091,173
"1775","Louisville","downtown","Midwest","medium","Louisville, KY","Season_13",0.455600316096383,59
"1776","Edmonton","downtown","Canada","large","Edmonton, AB","Season_2",0.455555555555556,152
"1777","Jacksonville","relative","Southeast","large","Jacksonville, FL","Season_2",0.455555555555556,153
"1778","San Francisco","relative","Pacific","large","San Francisco, CA","Season_7",0.454285714285714,185
"1779","Minneapolis","relative","Midwest","medium","Minneapolis, MN","Season_6",0.454,180
"1780","Winnipeg","downtown","Canada","large","Winnipeg, MB","Season_10",0.453820917543937,54
"1781","Minneapolis","relative","Midwest","medium","Minneapolis, MN","Season_8",0.453783010698607,181
"1782","Raleigh","downtown","Southeast","medium","Raleigh, NC","Season_10",0.453474653684693,55
"1783","Winnipeg","downtown","Canada","large","Winnipeg, MB","Season_2",0.453333333333333,154
"1784","Quebec","relative","Canada","medium","Quebec, QC","Season_5",0.453,168
"1785","Cleveland","downtown","Midwest","medium","Cleveland, OH","Season_8",0.452835877803241,182
"1786","Minneapolis","downtown","Midwest","medium","Minneapolis, MN","Season_11",0.452778506034358,59
"1787","New Orleans","downtown","Southeast","medium","New Orleans, LA","Season_3",0.4525,174
"1788","Halifax","downtown","Canada","medium","Halifax, NS","Season_6",0.452222222222222,181
"1789","Chicago","downtown","Midwest","large","Chicago, IL","Season_8",0.45186585514928,183
"1790","Calgary","relative","Canada","large","Calgary, AB","Season_5",0.451666666666667,169
"1791","Raleigh","downtown","Southeast","medium","Raleigh, NC","Season_9",0.45130522561982,189
"1792","San Jose","downtown","Pacific","large","San Jose, CA","Season_5",0.451111111111111,170
"1793","Kansas City","downtown","Midwest","medium","Kansas City, MO","Season_7",0.45,186
"1794","Montreal","relative","Canada","large","Montreal, QC","Season_5",0.45,171
"1795","San Antonio","downtown","Southwest","large","San Antonio, TX","Season_4",0.45,163
"1796","Seattle","downtown","Pacific","large","Seattle, WA","Season_1",0.45,162
"1797","Dallas","downtown","Southwest","large","Dallas, TX","Season_4",0.449166666666667,164
"1798","Winnipeg","downtown","Canada","large","Winnipeg, MB","Season_6",0.448181818181818,182
"1799","Ottawa","relative","Canada","large","Ottawa, ON","Season_3",0.447272727272727,175
"1800","New Orleans","relative","Southeast","medium","New Orleans, LA","Season_2",0.446923076923077,155
"1801","Edmonton","downtown","Canada","large","Edmonton, AB","Season_8",0.446442046121117,184
"1802","Kansas City","relative","Midwest","medium","Kansas City, MO","Season_4",0.444545454545455,165
"1803","Detroit","downtown","Midwest","medium","Detroit, MI","Season_8",0.444388723764755,185
"1804","Calgary","downtown","Canada","large","Calgary, AB","Season_7",0.444,187
"1805","Houston","relative","Southwest","large","Houston, TX","Season_2",0.444,156
"1806","Halifax","relative","Canada","medium","Halifax, NS","Season_6",0.443846153846154,183
"1807","Raleigh","downtown","Southeast","medium","Raleigh, NC","Season_8",0.443424746281907,186
"1808","Atlanta","downtown","Southeast","medium","Atlanta, GA","Season_6",0.443,184
"1809","St Louis","downtown","Midwest","medium","St. Louis, MO","Season_4",0.442727272727273,166
"1810","Louisville","downtown","Midwest","medium","Louisville, KY","Season_5",0.4425,172
"1811","Vancouver","downtown","Canada","medium","Vancouver, BC","Season_7",0.442222222222222,188
"1812","San Jose","downtown","Pacific","large","San Jose, CA","Season_1",0.442,163
"1813","Nashville","downtown","Southeast","large","Nashville, TN","Season_4",0.441666666666667,167
"1814","Minneapolis","downtown","Midwest","medium","Minneapolis, MN","Season_9",0.441119951489089,190
"1815","San Francisco","relative","Pacific","large","San Francisco, CA","Season_1",0.441111111111111,164
"1816","Quebec","downtown","Canada","medium","Quebec, QC","Season_7",0.441,189
"1817","Raleigh","downtown","Southeast","medium","Raleigh, NC","Season_13",0.440901101333232,60
"1818","Montreal","downtown","Canada","large","Montreal, QC","Season_9",0.44052504557813,191
"1819","Houston","downtown","Southwest","large","Houston, TX","Season_1",0.4405,165
"1820","Seattle","downtown","Pacific","large","Seattle, WA","Season_3",0.440454545454545,176
"1821","Seattle","downtown","Pacific","large","Seattle, WA","Season_7",0.439090909090909,190
"1822","Winnipeg","downtown","Canada","large","Winnipeg, MB","Season_5",0.438888888888889,173
"1823","Calgary","relative","Canada","large","Calgary, AB","Season_7",0.438333333333333,191
"1824","Montreal","downtown","Canada","large","Montreal, QC","Season_11",0.438104318946575,60
"1825","Ottawa","downtown","Canada","large","Ottawa, ON","Season_7",0.438,192
"1826","Indianapolis","downtown","Midwest","large","Indianapolis, IN","Season_9",0.43782514421882,192
"1827","Seattle","downtown","Pacific","large","Seattle, WA","Season_8",0.437526195533853,187
"1828","San Jose","downtown","Pacific","large","San Jose, CA","Season_2",0.436363636363636,157
"1829","London","downtown","Canada","medium","London, ON","Season_5",0.43625,174
"1830","Louisville","relative","Midwest","medium","Louisville, KY","Season_2",0.43625,158
"1831","Cleveland","downtown","Midwest","medium","Cleveland, OH","Season_12",0.43511715106161,61
"1832","Charlotte","downtown","Southeast","large","Charlotte, NC","Season_4",0.435,168
"1833","Winnipeg","downtown","Canada","large","Winnipeg, MB","Season_4",0.435,169
"1834","Chicago","downtown","Midwest","large","Chicago, IL","Season_6",0.434444444444444,185
"1835","Denver","downtown","Southwest","large","Denver, CO","Season_1",0.434090909090909,166
"1836","Columbus","downtown","Midwest","large","Columbus, OH","Season_3",0.433846153846154,177
"1837","Ottawa","relative","Canada","large","Ottawa, ON","Season_5",0.43375,175
"1838","Dallas","relative","Southwest","large","Dallas, TX","Season_1",0.433636363636364,167
"1839","Raleigh","downtown","Southeast","medium","Raleigh, NC","Season_4",0.433,170
"1840","Indianapolis","downtown","Midwest","large","Indianapolis, IN","Season_8",0.432575798665262,188
"1841","Louisville","relative","Midwest","medium","Louisville, KY","Season_3",0.432083333333333,178
"1842","Vancouver","downtown","Canada","medium","Vancouver, BC","Season_9",0.430708313095951,193
"1843","Pittsburgh","downtown","Northeast","medium","Pittsburgh, PA","Season_1",0.43,168
"1844","Boston","downtown","Northeast","medium","Boston, MA","Season_8",0.428998627568352,189
"1845","Minneapolis","relative","Midwest","medium","Minneapolis, MN","Season_2",0.428333333333333,159
"1846","Portland","relative","Pacific","medium","Portland, OR","Season_6",0.427777777777778,186
"1847","Seattle","downtown","Pacific","large","Seattle, WA","Season_11",0.427726798432768,61
"1848","Dallas","downtown","Southwest","large","Dallas, TX","Season_2",0.427,160
"1849","Chicago","downtown","Midwest","large","Chicago, IL","Season_9",0.426039140714014,194
"1850","New Orleans","downtown","Southeast","medium","New Orleans, LA","Season_7",0.424166666666667,193
"1851","Detroit","downtown","Midwest","medium","Detroit, MI","Season_9",0.4234393357334,195
"1852","New York","relative","Northeast","large","New York, NY","Season_5",0.423,176
"1853","Calgary","downtown","Canada","large","Calgary, AB","Season_8",0.422594637342645,190
"1854","London","relative","Canada","medium","London, ON","Season_2",0.4225,161
"1855","Toronto","downtown","Canada","large","Toronto, ON","Season_13",0.422491615089453,61
"1856","Vancouver","downtown","Canada","medium","Vancouver, BC","Season_8",0.420188210588329,191
"1857","San Francisco","relative","Pacific","large","San Francisco, CA","Season_8",0.419584475518665,192
"1858","Minneapolis","downtown","Midwest","medium","Minneapolis, MN","Season_1",0.4195,169
"1859","San Antonio","relative","Southwest","large","San Antonio, TX","Season_2",0.418888888888889,162
"1860","Edmonton","downtown","Canada","large","Edmonton, AB","Season_6",0.417777777777778,187
"1861","Minneapolis","downtown","Midwest","medium","Minneapolis, MN","Season_8",0.417508183531787,193
"1862","Vancouver","downtown","Canada","medium","Vancouver, BC","Season_4",0.417142857142857,171
"1863","Boston","relative","Northeast","medium","Boston, MA","Season_1",0.415,170
"1864","San Francisco","relative","Pacific","large","San Francisco, CA","Season_3",0.415,179
"1865","Ottawa","downtown","Canada","large","Ottawa, ON","Season_6",0.414545454545455,188
