"","city","normalized_visits_by_total_visits","week","metric","region","metro_size","display_title"
"7213","New York",0.49,2021-10-11,"downtown","Northeast","large","New York, NY"
"7214","Los Angeles",0.67,2021-10-11,"downtown","Pacific","large","Los Angeles, CA"
"7215","Chicago",0.41,2021-10-11,"downtown","Midwest","large","Chicago, IL"
"7216","Houston",0.73,2021-10-11,"downtown","Southwest","large","Houston, TX"
"7217","Phoenix",0.6,2021-10-11,"downtown","Southwest","large","Phoenix, AZ"
"7218","Philadelphia",0.55,2021-10-11,"downtown","Northeast","large","Philadelphia, PA"
"7219","San Antonio",0.63,2021-10-11,"downtown","Southwest","large","San Antonio, TX"
"7220","San Diego",0.89,2021-10-11,"downtown","Pacific","large","San Diego, CA"
"7221","Oakland",0.54,2021-10-11,"downtown","Pacific","medium","Oakland, CA"
"7222","Minneapolis",0.34,2021-10-11,"downtown","Midwest","medium","Minneapolis, MN"
"7223","Tulsa",0.57,2021-10-11,"downtown","Southwest","medium","Tulsa, OK"
"7224","Bakersfield",1.19,2021-10-11,"downtown","Pacific","medium","Bakersfield, CA"
"7225","Wichita",0.71,2021-10-11,"downtown","Midwest","medium","Wichita, KS"
"7226","Tampa",0.74,2021-10-11,"downtown","Southeast","medium","Tampa, FL"
"7227","New Orleans",0.43,2021-10-11,"downtown","Southeast","medium","New Orleans, LA"
"7228","Cleveland",0.37,2021-10-11,"downtown","Midwest","medium","Cleveland, OH"
"7229","Dallas",2.13,2021-10-11,"downtown","Southwest","large","Dallas, TX"
"7230","San Jose",0.61,2021-10-11,"downtown","Pacific","large","San Jose, CA"
"7231","Austin",0.6,2021-10-11,"downtown","Southwest","large","Austin, TX"
"7232","Jacksonville",0.51,2021-10-11,"downtown","Southeast","large","Jacksonville, FL"
"7233","Fort Worth",0.68,2021-10-11,"downtown","Southwest","large","Fort Worth, TX"
"7234","Columbus",1.13,2021-10-11,"downtown","Midwest","large","Columbus, OH"
"7235","Indianapolis",0.47,2021-10-11,"downtown","Midwest","large","Indianapolis, IN"
"7236","Charlotte",0.62,2021-10-11,"downtown","Southeast","large","Charlotte, NC"
"7237","San Francisco",0.27,2021-10-11,"downtown","Pacific","large","San Francisco, CA"
"7238","Seattle",0.49,2021-10-11,"downtown","Pacific","large","Seattle, WA"
"7239","Denver",0.58,2021-10-11,"downtown","Southwest","large","Denver, CO"
"7240","Washington DC",0.61,2021-10-11,"downtown","Northeast","large","Washington DC"
"7241","Nashville",0.66,2021-10-11,"downtown","Southeast","large","Nashville, TN"
"7242","Oklahoma City",1,2021-10-11,"downtown","Southwest","medium","Oklahoma City, OK"
"7243","El Paso",0.73,2021-10-11,"downtown","Southwest","medium","El Paso, TX"
"7244","Boston",0.58,2021-10-11,"downtown","Northeast","medium","Boston, MA"
"7245","Honolulu",0.73,2021-10-11,"downtown","Pacific","medium","Honolulu, HI"
"7246","Cincinnati",0.44,2021-10-11,"downtown","Midwest","medium","Cincinnati, OH"
"7247","Pittsburgh",0.72,2021-10-11,"downtown","Northeast","medium","Pittsburgh, PA"
"7248","Salt Lake City",1.36,2021-10-11,"downtown","Southwest","medium","Salt Lake City, UT"
"7249","St Louis",0.35,2021-10-11,"downtown","Midwest","medium","St. Louis, MO"
"7250","Orlando",0.52,2021-10-11,"downtown","Southeast","medium","Orlando, FL"
"7251","Toronto",0.41,2021-10-11,"downtown","Canada","large","Toronto, ON"
"7252","Montreal",0.38,2021-10-11,"downtown","Canada","large","Montreal, QC"
"7253","Fresno",0.89,2021-10-11,"downtown","Pacific","medium","Fresno, CA"
"7254","Sacramento",0.67,2021-10-11,"downtown","Pacific","medium","Sacramento, CA"
"7255","Kansas City",0.54,2021-10-11,"downtown","Midwest","medium","Kansas City, MO"
"7256","Atlanta",0.44,2021-10-11,"downtown","Southeast","medium","Atlanta, GA"
"7257","Omaha",0.65,2021-10-11,"downtown","Midwest","medium","Omaha, NE"
"7258","Colorado Springs",0.85,2021-10-11,"downtown","Southwest","medium","Colorado Springs, CO"
"7259","Raleigh",0.63,2021-10-11,"downtown","Southeast","medium","Raleigh, NC"
"7260","Miami",0.61,2021-10-11,"downtown","Southeast","medium","Miami, FL"
"7261","Calgary",0.43,2021-10-18,"downtown","Canada","large","Calgary, AB"
"7262","Ottawa",0.48,2021-10-18,"downtown","Canada","large","Ottawa, ON"
"7263","Edmonton",0.47,2021-10-18,"downtown","Canada","large","Edmonton, AB"
"7264","Mississauga",1.03,2021-10-18,"downtown","Canada","medium","Mississauga, ON"
"7265","Winnipeg",0.52,2021-10-18,"downtown","Canada","large","Winnipeg, MB"
"7266","Vancouver",0.45,2021-10-18,"downtown","Canada","medium","Vancouver, BC"
"7267","Quebec",0.42,2021-10-18,"downtown","Canada","medium","Quebec, QC"
"7268","Halifax",0.65,2021-10-18,"downtown","Canada","medium","Halifax, NS"
"7269","London",0.77,2021-10-18,"downtown","Canada","medium","London, ON"
"7270","Portland",0.41,2021-10-18,"downtown","Pacific","medium","Portland, OR"
"7271","Las Vegas",0.77,2021-10-18,"downtown","Southwest","medium","Las Vegas, NV"
"7272","Detroit",0.32,2021-10-18,"downtown","Midwest","medium","Detroit, MI"
"7273","Memphis",0.89,2021-10-18,"downtown","Southeast","medium","Memphis, TN"
"7274","Louisville",0.45,2021-10-18,"downtown","Midwest","medium","Louisville, KY"
"7275","Baltimore",0.74,2021-10-18,"downtown","Northeast","medium","Baltimore, MD"
"7276","Milwaukee",0.75,2021-10-18,"downtown","Midwest","medium","Milwaukee, WI"
"7277","Albuquerque",0.68,2021-10-18,"downtown","Southwest","medium","Albuquerque, NM"
"7278","Tucson",0.69,2021-10-18,"downtown","Southwest","medium","Tucson, AZ"
"7279","New York",0.5,2021-10-18,"downtown","Northeast","large","New York, NY"
"7280","Los Angeles",0.66,2021-10-18,"downtown","Pacific","large","Los Angeles, CA"
"7281","Chicago",0.37,2021-10-18,"downtown","Midwest","large","Chicago, IL"
"7282","Houston",0.68,2021-10-18,"downtown","Southwest","large","Houston, TX"
"7283","Phoenix",0.62,2021-10-18,"downtown","Southwest","large","Phoenix, AZ"
"7284","Philadelphia",0.53,2021-10-18,"downtown","Northeast","large","Philadelphia, PA"
"7285","San Antonio",0.66,2021-10-18,"downtown","Southwest","large","San Antonio, TX"
"7286","San Diego",0.87,2021-10-18,"downtown","Pacific","large","San Diego, CA"
"7287","Oakland",0.47,2021-10-18,"downtown","Pacific","medium","Oakland, CA"
"7288","Minneapolis",0.43,2021-10-18,"downtown","Midwest","medium","Minneapolis, MN"
"7289","Tulsa",0.61,2021-10-18,"downtown","Southwest","medium","Tulsa, OK"
"7290","Bakersfield",1.09,2021-10-18,"downtown","Pacific","medium","Bakersfield, CA"
"7291","Wichita",0.74,2021-10-18,"downtown","Midwest","medium","Wichita, KS"
"7292","Tampa",0.86,2021-10-18,"downtown","Southeast","medium","Tampa, FL"
"7293","New Orleans",0.4,2021-10-18,"downtown","Southeast","medium","New Orleans, LA"
"7294","Cleveland",0.82,2021-10-18,"downtown","Midwest","medium","Cleveland, OH"
"7295","Dallas",1.85,2021-10-18,"downtown","Southwest","large","Dallas, TX"
"7296","San Jose",0.53,2021-10-18,"downtown","Pacific","large","San Jose, CA"
"7297","Austin",0.55,2021-10-18,"downtown","Southwest","large","Austin, TX"
"7298","Jacksonville",0.51,2021-10-18,"downtown","Southeast","large","Jacksonville, FL"
"7299","Fort Worth",0.66,2021-10-18,"downtown","Southwest","large","Fort Worth, TX"
"7300","Columbus",0.95,2021-10-18,"downtown","Midwest","large","Columbus, OH"
"7301","Indianapolis",0.52,2021-10-18,"downtown","Midwest","large","Indianapolis, IN"
"7302","Charlotte",0.53,2021-10-18,"downtown","Southeast","large","Charlotte, NC"
"7303","San Francisco",0.27,2021-10-18,"downtown","Pacific","large","San Francisco, CA"
"7304","Seattle",0.46,2021-10-18,"downtown","Pacific","large","Seattle, WA"
"7305","Denver",0.56,2021-10-18,"downtown","Southwest","large","Denver, CO"
"7306","Washington DC",0.61,2021-10-18,"downtown","Northeast","large","Washington DC"
"7307","Nashville",0.73,2021-10-18,"downtown","Southeast","large","Nashville, TN"
"7308","Oklahoma City",1.37,2021-10-18,"downtown","Southwest","medium","Oklahoma City, OK"
"7309","El Paso",0.85,2021-10-18,"downtown","Southwest","medium","El Paso, TX"
"7310","Boston",0.59,2021-10-18,"downtown","Northeast","medium","Boston, MA"
"7311","Honolulu",0.74,2021-10-18,"downtown","Pacific","medium","Honolulu, HI"
"7312","Cincinnati",0.52,2021-10-18,"downtown","Midwest","medium","Cincinnati, OH"
"7313","Pittsburgh",0.62,2021-10-18,"downtown","Northeast","medium","Pittsburgh, PA"
"7314","Salt Lake City",1.2,2021-10-18,"downtown","Southwest","medium","Salt Lake City, UT"
"7315","St Louis",0.57,2021-10-18,"downtown","Midwest","medium","St. Louis, MO"
"7316","Orlando",0.92,2021-10-18,"downtown","Southeast","medium","Orlando, FL"
"7317","Toronto",0.46,2021-10-18,"downtown","Canada","large","Toronto, ON"
"7318","Montreal",0.47,2021-10-18,"downtown","Canada","large","Montreal, QC"
"7319","Fresno",0.91,2021-10-18,"downtown","Pacific","medium","Fresno, CA"
"7320","Sacramento",0.72,2021-10-18,"downtown","Pacific","medium","Sacramento, CA"
"7321","Kansas City",0.48,2021-10-18,"downtown","Midwest","medium","Kansas City, MO"
"7322","Atlanta",0.43,2021-10-18,"downtown","Southeast","medium","Atlanta, GA"
"7323","Omaha",0.78,2021-10-18,"downtown","Midwest","medium","Omaha, NE"
"7324","Colorado Springs",0.83,2021-10-18,"downtown","Southwest","medium","Colorado Springs, CO"
"7325","Raleigh",0.52,2021-10-18,"downtown","Southeast","medium","Raleigh, NC"
"7326","Miami",0.61,2021-10-18,"downtown","Southeast","medium","Miami, FL"
"7327","Calgary",0.38,2021-10-25,"downtown","Canada","large","Calgary, AB"
"7328","Ottawa",0.39,2021-10-25,"downtown","Canada","large","Ottawa, ON"
"7329","Edmonton",0.42,2021-10-25,"downtown","Canada","large","Edmonton, AB"
"7330","Mississauga",0.96,2021-10-25,"downtown","Canada","medium","Mississauga, ON"
"7331","Winnipeg",0.47,2021-10-25,"downtown","Canada","large","Winnipeg, MB"
"7332","Vancouver",0.43,2021-10-25,"downtown","Canada","medium","Vancouver, BC"
"7333","Quebec",0.39,2021-10-25,"downtown","Canada","medium","Quebec, QC"
"7334","Halifax",0.56,2021-10-25,"downtown","Canada","medium","Halifax, NS"
"7335","London",0.77,2021-10-25,"downtown","Canada","medium","London, ON"
"7336","Portland",0.42,2021-10-25,"downtown","Pacific","medium","Portland, OR"
"7337","Las Vegas",0.85,2021-10-25,"downtown","Southwest","medium","Las Vegas, NV"
"7338","Detroit",0.48,2021-10-25,"downtown","Midwest","medium","Detroit, MI"
"7339","Memphis",0.71,2021-10-25,"downtown","Southeast","medium","Memphis, TN"
"7340","Louisville",0.4,2021-10-25,"downtown","Midwest","medium","Louisville, KY"
"7341","Baltimore",0.95,2021-10-25,"downtown","Northeast","medium","Baltimore, MD"
"7342","Milwaukee",0.67,2021-10-25,"downtown","Midwest","medium","Milwaukee, WI"
"7343","Albuquerque",0.7,2021-10-25,"downtown","Southwest","medium","Albuquerque, NM"
"7344","Tucson",0.7,2021-10-25,"downtown","Southwest","medium","Tucson, AZ"
"7345","New York",0.47,2021-10-25,"downtown","Northeast","large","New York, NY"
"7346","Los Angeles",0.58,2021-10-25,"downtown","Pacific","large","Los Angeles, CA"
"7347","Chicago",0.35,2021-10-25,"downtown","Midwest","large","Chicago, IL"
"7348","Houston",0.68,2021-10-25,"downtown","Southwest","large","Houston, TX"
"7349","Phoenix",0.61,2021-10-25,"downtown","Southwest","large","Phoenix, AZ"
"7350","Philadelphia",0.62,2021-10-25,"downtown","Northeast","large","Philadelphia, PA"
"7351","San Antonio",0.6,2021-10-25,"downtown","Southwest","large","San Antonio, TX"
"7352","San Diego",0.76,2021-10-25,"downtown","Pacific","large","San Diego, CA"
"7353","Oakland",0.48,2021-10-25,"downtown","Pacific","medium","Oakland, CA"
"7354","Minneapolis",0.51,2021-10-25,"downtown","Midwest","medium","Minneapolis, MN"
"7355","Tulsa",0.56,2021-10-25,"downtown","Southwest","medium","Tulsa, OK"
"7356","Bakersfield",1.04,2021-10-25,"downtown","Pacific","medium","Bakersfield, CA"
"7357","Wichita",0.62,2021-10-25,"downtown","Midwest","medium","Wichita, KS"
"7358","Tampa",0.76,2021-10-25,"downtown","Southeast","medium","Tampa, FL"
"7359","New Orleans",0.49,2021-10-25,"downtown","Southeast","medium","New Orleans, LA"
"7360","Cleveland",0.68,2021-10-25,"downtown","Midwest","medium","Cleveland, OH"
"7361","Dallas",1.45,2021-10-25,"downtown","Southwest","large","Dallas, TX"
"7362","San Jose",0.53,2021-10-25,"downtown","Pacific","large","San Jose, CA"
"7363","Austin",0.55,2021-10-25,"downtown","Southwest","large","Austin, TX"
"7364","Jacksonville",1.27,2021-10-25,"downtown","Southeast","large","Jacksonville, FL"
"7365","Fort Worth",0.63,2021-10-25,"downtown","Southwest","large","Fort Worth, TX"
"7366","Columbus",0.93,2021-10-25,"downtown","Midwest","large","Columbus, OH"
"7367","Indianapolis",0.73,2021-10-25,"downtown","Midwest","large","Indianapolis, IN"
"7368","Charlotte",0.52,2021-10-25,"downtown","Southeast","large","Charlotte, NC"
"7369","San Francisco",0.28,2021-10-25,"downtown","Pacific","large","San Francisco, CA"
"7370","Seattle",0.48,2021-10-25,"downtown","Pacific","large","Seattle, WA"
"7371","Denver",0.6,2021-10-25,"downtown","Southwest","large","Denver, CO"
"7372","Washington DC",0.66,2021-10-25,"downtown","Northeast","large","Washington DC"
"7373","Nashville",0.63,2021-10-25,"downtown","Southeast","large","Nashville, TN"
"7374","Oklahoma City",1.18,2021-10-25,"downtown","Southwest","medium","Oklahoma City, OK"
"7375","El Paso",0.76,2021-10-25,"downtown","Southwest","medium","El Paso, TX"
"7376","Boston",0.47,2021-10-25,"downtown","Northeast","medium","Boston, MA"
"7377","Honolulu",0.71,2021-10-25,"downtown","Pacific","medium","Honolulu, HI"
"7378","Cincinnati",0.54,2021-10-25,"downtown","Midwest","medium","Cincinnati, OH"
"7379","Pittsburgh",0.64,2021-10-25,"downtown","Northeast","medium","Pittsburgh, PA"
"7380","Salt Lake City",1.23,2021-10-25,"downtown","Southwest","medium","Salt Lake City, UT"
"7381","St Louis",0.53,2021-10-25,"downtown","Midwest","medium","St. Louis, MO"
"7382","Orlando",1.01,2021-10-25,"downtown","Southeast","medium","Orlando, FL"
"7383","Toronto",0.41,2021-10-25,"downtown","Canada","large","Toronto, ON"
"7384","Montreal",0.39,2021-10-25,"downtown","Canada","large","Montreal, QC"
"7385","Fresno",0.92,2021-10-25,"downtown","Pacific","medium","Fresno, CA"
"7386","Sacramento",0.58,2021-10-25,"downtown","Pacific","medium","Sacramento, CA"
"7387","Kansas City",0.44,2021-10-25,"downtown","Midwest","medium","Kansas City, MO"
"7388","Atlanta",0.71,2021-10-25,"downtown","Southeast","medium","Atlanta, GA"
"7389","Omaha",0.84,2021-10-25,"downtown","Midwest","medium","Omaha, NE"
"7390","Colorado Springs",0.82,2021-10-25,"downtown","Southwest","medium","Colorado Springs, CO"
"7391","Raleigh",0.5,2021-10-25,"downtown","Southeast","medium","Raleigh, NC"
"7392","Miami",0.63,2021-10-25,"downtown","Southeast","medium","Miami, FL"
"7393","Calgary",0.41,2021-11-01,"downtown","Canada","large","Calgary, AB"
"7394","Ottawa",0.45,2021-11-01,"downtown","Canada","large","Ottawa, ON"
"7395","Edmonton",0.48,2021-11-01,"downtown","Canada","large","Edmonton, AB"
"7396","Mississauga",0.94,2021-11-01,"downtown","Canada","medium","Mississauga, ON"
"7397","Winnipeg",0.5,2021-11-01,"downtown","Canada","large","Winnipeg, MB"
"7398","Vancouver",0.44,2021-11-01,"downtown","Canada","medium","Vancouver, BC"
"7399","Quebec",0.41,2021-11-01,"downtown","Canada","medium","Quebec, QC"
"7400","Halifax",0.6,2021-11-01,"downtown","Canada","medium","Halifax, NS"
"7401","London",0.75,2021-11-01,"downtown","Canada","medium","London, ON"
"7402","Portland",0.39,2021-11-01,"downtown","Pacific","medium","Portland, OR"
"7403","Las Vegas",0.83,2021-11-01,"downtown","Southwest","medium","Las Vegas, NV"
"7404","Detroit",0.38,2021-11-01,"downtown","Midwest","medium","Detroit, MI"
"7405","Memphis",0.69,2021-11-01,"downtown","Southeast","medium","Memphis, TN"
"7406","Louisville",0.51,2021-11-01,"downtown","Midwest","medium","Louisville, KY"
"7407","Baltimore",1.1,2021-11-01,"downtown","Northeast","medium","Baltimore, MD"
"7408","Milwaukee",0.78,2021-11-01,"downtown","Midwest","medium","Milwaukee, WI"
"7409","Albuquerque",0.7,2021-11-01,"downtown","Southwest","medium","Albuquerque, NM"
"7410","Tucson",0.71,2021-11-01,"downtown","Southwest","medium","Tucson, AZ"
"7411","New York",0.56,2021-11-01,"downtown","Northeast","large","New York, NY"
"7412","Los Angeles",0.62,2021-11-01,"downtown","Pacific","large","Los Angeles, CA"
"7413","Chicago",0.43,2021-11-01,"downtown","Midwest","large","Chicago, IL"
"7414","Houston",0.59,2021-11-01,"downtown","Southwest","large","Houston, TX"
"7415","Phoenix",0.62,2021-11-01,"downtown","Southwest","large","Phoenix, AZ"
"7416","Philadelphia",0.51,2021-11-01,"downtown","Northeast","large","Philadelphia, PA"
"7417","San Antonio",0.7,2021-11-01,"downtown","Southwest","large","San Antonio, TX"
"7418","San Diego",0.85,2021-11-01,"downtown","Pacific","large","San Diego, CA"
"7419","Oakland",0.61,2021-11-01,"downtown","Pacific","medium","Oakland, CA"
"7420","Minneapolis",0.5,2021-11-01,"downtown","Midwest","medium","Minneapolis, MN"
"7421","Tulsa",0.59,2021-11-01,"downtown","Southwest","medium","Tulsa, OK"
"7422","Bakersfield",1.04,2021-11-01,"downtown","Pacific","medium","Bakersfield, CA"
"7423","Wichita",0.76,2021-11-01,"downtown","Midwest","medium","Wichita, KS"
"7424","Tampa",0.86,2021-11-01,"downtown","Southeast","medium","Tampa, FL"
"7425","New Orleans",0.64,2021-11-01,"downtown","Southeast","medium","New Orleans, LA"
"7426","Cleveland",0.53,2021-11-01,"downtown","Midwest","medium","Cleveland, OH"
"7427","Dallas",1.55,2021-11-01,"downtown","Southwest","large","Dallas, TX"
"7428","San Jose",0.56,2021-11-01,"downtown","Pacific","large","San Jose, CA"
"7429","Austin",0.57,2021-11-01,"downtown","Southwest","large","Austin, TX"
"7430","Jacksonville",0.56,2021-11-01,"downtown","Southeast","large","Jacksonville, FL"
"7431","Fort Worth",0.67,2021-11-01,"downtown","Southwest","large","Fort Worth, TX"
"7432","Columbus",0.69,2021-11-01,"downtown","Midwest","large","Columbus, OH"
"7433","Indianapolis",0.32,2021-11-01,"downtown","Midwest","large","Indianapolis, IN"
"7434","Charlotte",0.53,2021-11-01,"downtown","Southeast","large","Charlotte, NC"
"7435","San Francisco",0.31,2021-11-01,"downtown","Pacific","large","San Francisco, CA"
"7436","Seattle",0.53,2021-11-01,"downtown","Pacific","large","Seattle, WA"
"7437","Denver",0.63,2021-11-01,"downtown","Southwest","large","Denver, CO"
"7438","Washington DC",0.62,2021-11-01,"downtown","Northeast","large","Washington DC"
"7439","Nashville",0.71,2021-11-01,"downtown","Southeast","large","Nashville, TN"
"7440","Oklahoma City",1.33,2021-11-01,"downtown","Southwest","medium","Oklahoma City, OK"
"7441","El Paso",0.81,2021-11-01,"downtown","Southwest","medium","El Paso, TX"
"7442","Boston",0.56,2021-11-01,"downtown","Northeast","medium","Boston, MA"
"7443","Honolulu",0.74,2021-11-01,"downtown","Pacific","medium","Honolulu, HI"
"7444","Cincinnati",0.76,2021-11-01,"downtown","Midwest","medium","Cincinnati, OH"
"7445","Pittsburgh",0.63,2021-11-01,"downtown","Northeast","medium","Pittsburgh, PA"
"7446","Salt Lake City",1.21,2021-11-01,"downtown","Southwest","medium","Salt Lake City, UT"
"7447","St Louis",0.47,2021-11-01,"downtown","Midwest","medium","St. Louis, MO"
"7448","Orlando",1.03,2021-11-01,"downtown","Southeast","medium","Orlando, FL"
"7449","Toronto",0.44,2021-11-01,"downtown","Canada","large","Toronto, ON"
"7450","Montreal",0.41,2021-11-01,"downtown","Canada","large","Montreal, QC"
"7451","Fresno",0.87,2021-11-01,"downtown","Pacific","medium","Fresno, CA"
"7452","Sacramento",0.58,2021-11-01,"downtown","Pacific","medium","Sacramento, CA"
"7453","Kansas City",0.48,2021-11-01,"downtown","Midwest","medium","Kansas City, MO"
"7454","Atlanta",0.67,2021-11-01,"downtown","Southeast","medium","Atlanta, GA"
"7455","Omaha",0.83,2021-11-01,"downtown","Midwest","medium","Omaha, NE"
"7456","Colorado Springs",0.91,2021-11-01,"downtown","Southwest","medium","Colorado Springs, CO"
"7457","Raleigh",0.49,2021-11-01,"downtown","Southeast","medium","Raleigh, NC"
"7458","Miami",0.69,2021-11-01,"downtown","Southeast","medium","Miami, FL"
"7459","Calgary",0.42,2021-11-08,"downtown","Canada","large","Calgary, AB"
"7460","Ottawa",0.46,2021-11-08,"downtown","Canada","large","Ottawa, ON"
"7461","Edmonton",0.46,2021-11-08,"downtown","Canada","large","Edmonton, AB"
"7462","Mississauga",0.99,2021-11-08,"downtown","Canada","medium","Mississauga, ON"
"7463","Winnipeg",0.51,2021-11-08,"downtown","Canada","large","Winnipeg, MB"
"7464","Vancouver",0.57,2021-11-08,"downtown","Canada","medium","Vancouver, BC"
"7465","Quebec",0.47,2021-11-08,"downtown","Canada","medium","Quebec, QC"
"7466","Halifax",0.58,2021-11-08,"downtown","Canada","medium","Halifax, NS"
"7467","London",0.89,2021-11-08,"downtown","Canada","medium","London, ON"
"7468","Portland",0.4,2021-11-08,"downtown","Pacific","medium","Portland, OR"
"7469","Las Vegas",0.83,2021-11-08,"downtown","Southwest","medium","Las Vegas, NV"
"7470","Detroit",0.44,2021-11-08,"downtown","Midwest","medium","Detroit, MI"
"7471","Memphis",0.76,2021-11-08,"downtown","Southeast","medium","Memphis, TN"
"7472","Louisville",0.57,2021-11-08,"downtown","Midwest","medium","Louisville, KY"
"7473","Baltimore",0.94,2021-11-08,"downtown","Northeast","medium","Baltimore, MD"
"7474","Milwaukee",0.77,2021-11-08,"downtown","Midwest","medium","Milwaukee, WI"
"7475","Albuquerque",0.73,2021-11-08,"downtown","Southwest","medium","Albuquerque, NM"
"7476","Tucson",0.77,2021-11-08,"downtown","Southwest","medium","Tucson, AZ"
"7477","New York",0.58,2021-11-08,"downtown","Northeast","large","New York, NY"
"7478","Los Angeles",0.62,2021-11-08,"downtown","Pacific","large","Los Angeles, CA"
"7479","Chicago",0.41,2021-11-08,"downtown","Midwest","large","Chicago, IL"
"7480","Houston",0.6,2021-11-08,"downtown","Southwest","large","Houston, TX"
"7481","Phoenix",0.59,2021-11-08,"downtown","Southwest","large","Phoenix, AZ"
"7482","Philadelphia",0.49,2021-11-08,"downtown","Northeast","large","Philadelphia, PA"
"7483","San Antonio",0.71,2021-11-08,"downtown","Southwest","large","San Antonio, TX"
"7484","San Diego",0.97,2021-11-08,"downtown","Pacific","large","San Diego, CA"
"7485","Oakland",0.54,2021-11-08,"downtown","Pacific","medium","Oakland, CA"
"7486","Minneapolis",0.68,2021-11-08,"downtown","Midwest","medium","Minneapolis, MN"
"7487","Tulsa",0.51,2021-11-08,"downtown","Southwest","medium","Tulsa, OK"
"7488","Bakersfield",1.1,2021-11-08,"downtown","Pacific","medium","Bakersfield, CA"
"7489","Wichita",0.71,2021-11-08,"downtown","Midwest","medium","Wichita, KS"
"7490","Tampa",0.89,2021-11-08,"downtown","Southeast","medium","Tampa, FL"
"7491","New Orleans",0.47,2021-11-08,"downtown","Southeast","medium","New Orleans, LA"
"7492","Cleveland",0.42,2021-11-08,"downtown","Midwest","medium","Cleveland, OH"
"7493","Dallas",1.12,2021-11-08,"downtown","Southwest","large","Dallas, TX"
"7494","San Jose",0.7,2021-11-08,"downtown","Pacific","large","San Jose, CA"
"7495","Austin",0.62,2021-11-08,"downtown","Southwest","large","Austin, TX"
"7496","Jacksonville",0.91,2021-11-08,"downtown","Southeast","large","Jacksonville, FL"
"7497","Fort Worth",0.68,2021-11-08,"downtown","Southwest","large","Fort Worth, TX"
"7498","Columbus",0.7,2021-11-08,"downtown","Midwest","large","Columbus, OH"
"7499","Indianapolis",0.61,2021-11-08,"downtown","Midwest","large","Indianapolis, IN"
"7500","Charlotte",0.49,2021-11-08,"downtown","Southeast","large","Charlotte, NC"
"7501","San Francisco",0.32,2021-11-08,"downtown","Pacific","large","San Francisco, CA"
"7502","Seattle",0.5,2021-11-08,"downtown","Pacific","large","Seattle, WA"
"7503","Denver",0.61,2021-11-08,"downtown","Southwest","large","Denver, CO"
"7504","Washington DC",0.67,2021-11-08,"downtown","Northeast","large","Washington DC"
"7505","Nashville",0.72,2021-11-08,"downtown","Southeast","large","Nashville, TN"
"7506","Oklahoma City",0.76,2021-11-08,"downtown","Southwest","medium","Oklahoma City, OK"
"7507","El Paso",0.93,2021-11-08,"downtown","Southwest","medium","El Paso, TX"
"7508","Boston",0.54,2021-11-08,"downtown","Northeast","medium","Boston, MA"
"7509","Honolulu",0.68,2021-11-08,"downtown","Pacific","medium","Honolulu, HI"
"7510","Cincinnati",0.54,2021-11-08,"downtown","Midwest","medium","Cincinnati, OH"
"7511","Pittsburgh",0.69,2021-11-08,"downtown","Northeast","medium","Pittsburgh, PA"
"7512","Salt Lake City",1.07,2021-11-08,"downtown","Southwest","medium","Salt Lake City, UT"
"7513","St Louis",0.28,2021-11-08,"downtown","Midwest","medium","St. Louis, MO"
"7514","Orlando",0.78,2021-11-08,"downtown","Southeast","medium","Orlando, FL"
"7515","Toronto",0.45,2021-11-08,"downtown","Canada","large","Toronto, ON"
"7516","Montreal",0.44,2021-11-08,"downtown","Canada","large","Montreal, QC"
"7517","Fresno",0.77,2021-11-08,"downtown","Pacific","medium","Fresno, CA"
"7518","Sacramento",0.75,2021-11-08,"downtown","Pacific","medium","Sacramento, CA"
"7519","Kansas City",0.56,2021-11-08,"downtown","Midwest","medium","Kansas City, MO"
"7520","Atlanta",0.52,2021-11-08,"downtown","Southeast","medium","Atlanta, GA"
"7521","Omaha",0.94,2021-11-08,"downtown","Midwest","medium","Omaha, NE"
"7522","Colorado Springs",0.87,2021-11-08,"downtown","Southwest","medium","Colorado Springs, CO"
"7523","Raleigh",0.49,2021-11-08,"downtown","Southeast","medium","Raleigh, NC"
"7524","Miami",0.74,2021-11-08,"downtown","Southeast","medium","Miami, FL"
"7525","Calgary",0.42,2021-11-15,"downtown","Canada","large","Calgary, AB"
"7526","Ottawa",0.48,2021-11-15,"downtown","Canada","large","Ottawa, ON"
"7527","Edmonton",0.48,2021-11-15,"downtown","Canada","large","Edmonton, AB"
"7528","Mississauga",0.96,2021-11-15,"downtown","Canada","medium","Mississauga, ON"
"7529","Winnipeg",0.52,2021-11-15,"downtown","Canada","large","Winnipeg, MB"
"7530","Vancouver",0.47,2021-11-15,"downtown","Canada","medium","Vancouver, BC"
"7531","Quebec",0.44,2021-11-15,"downtown","Canada","medium","Quebec, QC"
"7532","Halifax",0.62,2021-11-15,"downtown","Canada","medium","Halifax, NS"
"7533","London",0.89,2021-11-15,"downtown","Canada","medium","London, ON"
"7534","Portland",0.42,2021-11-15,"downtown","Pacific","medium","Portland, OR"
"7535","Las Vegas",0.78,2021-11-15,"downtown","Southwest","medium","Las Vegas, NV"
"7536","Detroit",0.53,2021-11-15,"downtown","Midwest","medium","Detroit, MI"
"7537","Memphis",0.97,2021-11-15,"downtown","Southeast","medium","Memphis, TN"
"7538","Louisville",0.49,2021-11-15,"downtown","Midwest","medium","Louisville, KY"
"7539","Baltimore",0.92,2021-11-15,"downtown","Northeast","medium","Baltimore, MD"
