"","city","normalized_visits_by_total_visits","week","metric","region","metro_size","display_title"
"20183","Detroit",0.78,2021-12-27,"city","Midwest","medium","Detroit, MI"
"20184","Memphis",0.82,2021-12-27,"city","Southeast","medium","Memphis, TN"
"20185","Louisville",0.83,2021-12-27,"city","Midwest","medium","Louisville, KY"
"20186","Baltimore",0.86,2021-12-27,"city","Northeast","medium","Baltimore, MD"
"20187","Milwaukee",0.82,2021-12-27,"city","Midwest","medium","Milwaukee, WI"
"20188","Albuquerque",0.85,2021-12-27,"city","Southwest","medium","Albuquerque, NM"
"20189","Tucson",0.96,2021-12-27,"city","Southwest","medium","Tucson, AZ"
"20190","Calgary",0.63,2021-12-27,"city","Canada","large","Calgary, AB"
"20191","Ottawa",0.55,2021-12-27,"city","Canada","large","Ottawa, ON"
"20192","Edmonton",0.54,2021-12-27,"city","Canada","large","Edmonton, AB"
"20193","Mississauga",0.63,2021-12-27,"city","Canada","medium","Mississauga, ON"
"20194","Winnipeg",0.53,2021-12-27,"city","Canada","large","Winnipeg, MB"
"20195","Vancouver",0.46,2021-12-27,"city","Canada","medium","Vancouver, BC"
"20196","Quebec",0.54,2021-12-27,"city","Canada","medium","Quebec, QC"
"20197","Halifax",0.63,2021-12-27,"city","Canada","medium","Halifax, NS"
"20198","London",0.78,2021-12-27,"city","Canada","medium","London, ON"
"20199","Fresno",1.19,2021-12-27,"city","Pacific","medium","Fresno, CA"
"20200","Sacramento",1.1,2021-12-27,"city","Pacific","medium","Sacramento, CA"
"20201","Kansas City",0.79,2021-12-27,"city","Midwest","medium","Kansas City, MO"
"20202","Atlanta",1,2021-12-27,"city","Southeast","medium","Atlanta, GA"
"20203","Omaha",0.85,2021-12-27,"city","Midwest","medium","Omaha, NE"
"20204","Colorado Springs",1.02,2021-12-27,"city","Southwest","medium","Colorado Springs, CO"
"20205","Raleigh",0.73,2021-12-27,"city","Southeast","medium","Raleigh, NC"
"20206","Miami",0.78,2021-12-27,"city","Southeast","medium","Miami, FL"
"20207","Dallas",0.85,2021-12-27,"city","Southwest","large","Dallas, TX"
"20208","San Jose",0.82,2021-12-27,"city","Pacific","large","San Jose, CA"
"20209","Austin",0.83,2021-12-27,"city","Southwest","large","Austin, TX"
"20210","Jacksonville",1.03,2021-12-27,"city","Southeast","large","Jacksonville, FL"
"20211","Fort Worth",0.86,2021-12-27,"city","Southwest","large","Fort Worth, TX"
"20212","Columbus",0.86,2021-12-27,"city","Midwest","large","Columbus, OH"
"20213","Indianapolis",0.87,2021-12-27,"city","Midwest","large","Indianapolis, IN"
"20214","Charlotte",0.86,2021-12-27,"city","Southeast","large","Charlotte, NC"
"20215","Oakland",0.83,2021-12-27,"city","Pacific","medium","Oakland, CA"
"20216","Minneapolis",0.97,2021-12-27,"city","Midwest","medium","Minneapolis, MN"
"20217","Tulsa",0.88,2021-12-27,"city","Southwest","medium","Tulsa, OK"
"20218","Bakersfield",1.28,2021-12-27,"city","Pacific","medium","Bakersfield, CA"
"20219","Wichita",0.9,2021-12-27,"city","Midwest","medium","Wichita, KS"
"20220","Tampa",0.99,2021-12-27,"city","Southeast","medium","Tampa, FL"
"20221","New Orleans",0.8,2021-12-27,"city","Southeast","medium","New Orleans, LA"
"20222","Cleveland",0.71,2021-12-27,"city","Midwest","medium","Cleveland, OH"
"20223","Honolulu",0.88,2021-12-27,"city","Pacific","medium","Honolulu, HI"
"20224","Cincinnati",0.84,2021-12-27,"city","Midwest","medium","Cincinnati, OH"
"20225","Pittsburgh",0.91,2021-12-27,"city","Northeast","medium","Pittsburgh, PA"
"20226","Salt Lake City",0.97,2021-12-27,"city","Southwest","medium","Salt Lake City, UT"
"20227","St Louis",0.85,2021-12-27,"city","Midwest","medium","St. Louis, MO"
"20228","Orlando",1.12,2021-12-27,"city","Southeast","medium","Orlando, FL"
"20229","Toronto",0.47,2021-12-27,"city","Canada","large","Toronto, ON"
"20230","Montreal",0.39,2021-12-27,"city","Canada","large","Montreal, QC"
"20231","San Francisco",0.68,2021-12-27,"city","Pacific","large","San Francisco, CA"
"20232","Seattle",0.66,2021-12-27,"city","Pacific","large","Seattle, WA"
"20233","Denver",0.9,2021-12-27,"city","Southwest","large","Denver, CO"
"20234","Washington DC",0.77,2021-12-27,"city","Northeast","large","Washington DC"
"20235","Nashville",0.93,2021-12-27,"city","Southeast","large","Nashville, TN"
"20236","Oklahoma City",0.89,2021-12-27,"city","Southwest","medium","Oklahoma City, OK"
"20237","El Paso",0.94,2021-12-27,"city","Southwest","medium","El Paso, TX"
"20238","Boston",0.95,2021-12-27,"city","Northeast","medium","Boston, MA"
"20239","New York",0.73,2021-12-27,"city","Northeast","large","New York, NY"
"20240","Los Angeles",0.85,2021-12-27,"city","Pacific","large","Los Angeles, CA"
"20241","Chicago",0.77,2021-12-27,"city","Midwest","large","Chicago, IL"
"20242","Houston",0.85,2021-12-27,"city","Southwest","large","Houston, TX"
"20243","Phoenix",0.94,2021-12-27,"city","Southwest","large","Phoenix, AZ"
"20244","Philadelphia",0.76,2021-12-27,"city","Northeast","large","Philadelphia, PA"
"20245","San Antonio",0.92,2021-12-27,"city","Southwest","large","San Antonio, TX"
"20246","San Diego",0.98,2021-12-27,"city","Pacific","large","San Diego, CA"
"20247","Portland",1.29,2020-03-02,"relative","Pacific","medium","Portland, OR"
"20248","Las Vegas",0.94,2020-03-02,"relative","Southwest","medium","Las Vegas, NV"
"20249","Detroit",0.89,2020-03-02,"relative","Midwest","medium","Detroit, MI"
"20250","Memphis",1.04,2020-03-02,"relative","Southeast","medium","Memphis, TN"
"20251","Louisville",1.08,2020-03-02,"relative","Midwest","medium","Louisville, KY"
"20252","Baltimore",1.03,2020-03-02,"relative","Northeast","medium","Baltimore, MD"
"20253","Milwaukee",1.09,2020-03-02,"relative","Midwest","medium","Milwaukee, WI"
"20254","Albuquerque",0.87,2020-03-02,"relative","Southwest","medium","Albuquerque, NM"
"20255","Tucson",0.82,2020-03-02,"relative","Southwest","medium","Tucson, AZ"
"20256","Calgary",0.83,2020-03-02,"relative","Canada","large","Calgary, AB"
"20257","Ottawa",0.9,2020-03-02,"relative","Canada","large","Ottawa, ON"
"20258","Edmonton",0.82,2020-03-02,"relative","Canada","large","Edmonton, AB"
"20259","Mississauga",0.93,2020-03-02,"relative","Canada","medium","Mississauga, ON"
"20260","Winnipeg",0.78,2020-03-02,"relative","Canada","large","Winnipeg, MB"
"20261","Vancouver",0.87,2020-03-02,"relative","Canada","medium","Vancouver, BC"
"20262","Quebec",0.84,2020-03-02,"relative","Canada","medium","Quebec, QC"
"20263","Halifax",0.82,2020-03-02,"relative","Canada","medium","Halifax, NS"
"20264","London",0.67,2020-03-02,"relative","Canada","medium","London, ON"
"20265","San Francisco",0.81,2020-03-02,"relative","Pacific","large","San Francisco, CA"
"20266","Seattle",0.86,2020-03-02,"relative","Pacific","large","Seattle, WA"
"20267","Denver",1.37,2020-03-02,"relative","Southwest","large","Denver, CO"
"20268","Washington DC",0.87,2020-03-02,"relative","Northeast","large","Washington DC"
"20269","Nashville",1.02,2020-03-02,"relative","Southeast","large","Nashville, TN"
"20270","Oklahoma City",1.06,2020-03-02,"relative","Southwest","medium","Oklahoma City, OK"
"20271","El Paso",0.85,2020-03-02,"relative","Southwest","medium","El Paso, TX"
"20272","Boston",0.96,2020-03-02,"relative","Northeast","medium","Boston, MA"
"20273","Honolulu",1.05,2020-03-02,"relative","Pacific","medium","Honolulu, HI"
"20274","Cincinnati",0.8,2020-03-02,"relative","Midwest","medium","Cincinnati, OH"
"20275","Pittsburgh",0.78,2020-03-02,"relative","Northeast","medium","Pittsburgh, PA"
"20276","Salt Lake City",1.02,2020-03-02,"relative","Southwest","medium","Salt Lake City, UT"
"20277","St Louis",0.64,2020-03-02,"relative","Midwest","medium","St. Louis, MO"
"20278","Orlando",1.41,2020-03-02,"relative","Southeast","medium","Orlando, FL"
"20279","Toronto",0.8,2020-03-02,"relative","Canada","large","Toronto, ON"
"20280","Montreal",0.85,2020-03-02,"relative","Canada","large","Montreal, QC"
"20281","New York",0.99,2020-03-02,"relative","Northeast","large","New York, NY"
"20282","Los Angeles",0.89,2020-03-02,"relative","Pacific","large","Los Angeles, CA"
"20283","Chicago",0.86,2020-03-02,"relative","Midwest","large","Chicago, IL"
"20284","Houston",0.97,2020-03-02,"relative","Southwest","large","Houston, TX"
"20285","Phoenix",0.9,2020-03-02,"relative","Southwest","large","Phoenix, AZ"
"20286","Philadelphia",1.06,2020-03-02,"relative","Northeast","large","Philadelphia, PA"
"20287","San Antonio",0.86,2020-03-02,"relative","Southwest","large","San Antonio, TX"
"20288","San Diego",0.95,2020-03-02,"relative","Pacific","large","San Diego, CA"
"20289","Oakland",1.05,2020-03-02,"relative","Pacific","medium","Oakland, CA"
"20290","Minneapolis",0.89,2020-03-02,"relative","Midwest","medium","Minneapolis, MN"
"20291","Tulsa",0.85,2020-03-02,"relative","Southwest","medium","Tulsa, OK"
"20292","Bakersfield",0.96,2020-03-02,"relative","Pacific","medium","Bakersfield, CA"
"20293","Wichita",1.13,2020-03-02,"relative","Midwest","medium","Wichita, KS"
"20294","Tampa",0.93,2020-03-02,"relative","Southeast","medium","Tampa, FL"
"20295","New Orleans",0.77,2020-03-02,"relative","Southeast","medium","New Orleans, LA"
"20296","Cleveland",1.31,2020-03-02,"relative","Midwest","medium","Cleveland, OH"
"20297","Fresno",0.91,2020-03-02,"relative","Pacific","medium","Fresno, CA"
"20298","Sacramento",0.96,2020-03-02,"relative","Pacific","medium","Sacramento, CA"
"20299","Kansas City",1.53,2020-03-02,"relative","Midwest","medium","Kansas City, MO"
"20300","Atlanta",0.96,2020-03-02,"relative","Southeast","medium","Atlanta, GA"
"20301","Omaha",1.27,2020-03-02,"relative","Midwest","medium","Omaha, NE"
"20302","Colorado Springs",0.76,2020-03-02,"relative","Southwest","medium","Colorado Springs, CO"
"20303","Raleigh",0.92,2020-03-02,"relative","Southeast","medium","Raleigh, NC"
"20304","Miami",0.93,2020-03-02,"relative","Southeast","medium","Miami, FL"
"20305","Dallas",0.58,2020-03-02,"relative","Southwest","large","Dallas, TX"
"20306","San Jose",0.98,2020-03-02,"relative","Pacific","large","San Jose, CA"
"20307","Austin",0.8,2020-03-02,"relative","Southwest","large","Austin, TX"
"20308","Jacksonville",0.89,2020-03-02,"relative","Southeast","large","Jacksonville, FL"
"20309","Fort Worth",0.85,2020-03-02,"relative","Southwest","large","Fort Worth, TX"
"20310","Columbus",0.72,2020-03-02,"relative","Midwest","large","Columbus, OH"
"20311","Indianapolis",0.89,2020-03-02,"relative","Midwest","large","Indianapolis, IN"
"20312","Charlotte",0.99,2020-03-02,"relative","Southeast","large","Charlotte, NC"
"20313","Portland",0.94,2020-03-09,"relative","Pacific","medium","Portland, OR"
"20314","Las Vegas",0.92,2020-03-09,"relative","Southwest","medium","Las Vegas, NV"
"20315","Detroit",0.65,2020-03-09,"relative","Midwest","medium","Detroit, MI"
"20316","Memphis",0.8,2020-03-09,"relative","Southeast","medium","Memphis, TN"
"20317","Louisville",0.95,2020-03-09,"relative","Midwest","medium","Louisville, KY"
"20318","Baltimore",0.76,2020-03-09,"relative","Northeast","medium","Baltimore, MD"
"20319","Milwaukee",0.93,2020-03-09,"relative","Midwest","medium","Milwaukee, WI"
"20320","Albuquerque",0.83,2020-03-09,"relative","Southwest","medium","Albuquerque, NM"
"20321","Tucson",0.82,2020-03-09,"relative","Southwest","medium","Tucson, AZ"
"20322","Calgary",0.79,2020-03-09,"relative","Canada","large","Calgary, AB"
"20323","Ottawa",0.84,2020-03-09,"relative","Canada","large","Ottawa, ON"
"20324","Edmonton",0.84,2020-03-09,"relative","Canada","large","Edmonton, AB"
"20325","Mississauga",0.83,2020-03-09,"relative","Canada","medium","Mississauga, ON"
"20326","Winnipeg",0.84,2020-03-09,"relative","Canada","large","Winnipeg, MB"
"20327","Vancouver",0.79,2020-03-09,"relative","Canada","medium","Vancouver, BC"
"20328","Quebec",0.8,2020-03-09,"relative","Canada","medium","Quebec, QC"
"20329","Halifax",0.68,2020-03-09,"relative","Canada","medium","Halifax, NS"
"20330","London",0.65,2020-03-09,"relative","Canada","medium","London, ON"
"20331","San Francisco",0.71,2020-03-09,"relative","Pacific","large","San Francisco, CA"
"20332","Seattle",0.76,2020-03-09,"relative","Pacific","large","Seattle, WA"
"20333","Denver",0.68,2020-03-09,"relative","Southwest","large","Denver, CO"
"20334","Washington DC",0.86,2020-03-09,"relative","Northeast","large","Washington DC"
"20335","Nashville",0.9,2020-03-09,"relative","Southeast","large","Nashville, TN"
"20336","Oklahoma City",1.03,2020-03-09,"relative","Southwest","medium","Oklahoma City, OK"
"20337","El Paso",0.9,2020-03-09,"relative","Southwest","medium","El Paso, TX"
"20338","Boston",0.84,2020-03-09,"relative","Northeast","medium","Boston, MA"
"20339","Honolulu",1.05,2020-03-09,"relative","Pacific","medium","Honolulu, HI"
"20340","Cincinnati",0.72,2020-03-09,"relative","Midwest","medium","Cincinnati, OH"
"20341","Pittsburgh",0.83,2020-03-09,"relative","Northeast","medium","Pittsburgh, PA"
"20342","Salt Lake City",0.83,2020-03-09,"relative","Southwest","medium","Salt Lake City, UT"
"20343","St Louis",0.49,2020-03-09,"relative","Midwest","medium","St. Louis, MO"
"20344","Orlando",1.76,2020-03-09,"relative","Southeast","medium","Orlando, FL"
"20345","Toronto",0.71,2020-03-09,"relative","Canada","large","Toronto, ON"
"20346","Montreal",0.75,2020-03-09,"relative","Canada","large","Montreal, QC"
"20347","New York",0.77,2020-03-09,"relative","Northeast","large","New York, NY"
"20348","Los Angeles",0.82,2020-03-09,"relative","Pacific","large","Los Angeles, CA"
"20349","Chicago",0.81,2020-03-09,"relative","Midwest","large","Chicago, IL"
"20350","Houston",0.81,2020-03-09,"relative","Southwest","large","Houston, TX"
"20351","Phoenix",0.75,2020-03-09,"relative","Southwest","large","Phoenix, AZ"
"20352","Philadelphia",0.76,2020-03-09,"relative","Northeast","large","Philadelphia, PA"
"20353","San Antonio",0.89,2020-03-09,"relative","Southwest","large","San Antonio, TX"
"20354","San Diego",0.84,2020-03-09,"relative","Pacific","large","San Diego, CA"
"20355","Oakland",1.06,2020-03-09,"relative","Pacific","medium","Oakland, CA"
"20356","Minneapolis",0.83,2020-03-09,"relative","Midwest","medium","Minneapolis, MN"
"20357","Tulsa",0.81,2020-03-09,"relative","Southwest","medium","Tulsa, OK"
"20358","Bakersfield",0.91,2020-03-09,"relative","Pacific","medium","Bakersfield, CA"
"20359","Wichita",0.99,2020-03-09,"relative","Midwest","medium","Wichita, KS"
"20360","Tampa",0.75,2020-03-09,"relative","Southeast","medium","Tampa, FL"
"20361","New Orleans",0.68,2020-03-09,"relative","Southeast","medium","New Orleans, LA"
"20362","Cleveland",0.85,2020-03-09,"relative","Midwest","medium","Cleveland, OH"
"20363","Fresno",0.79,2020-03-09,"relative","Pacific","medium","Fresno, CA"
"20364","Sacramento",0.82,2020-03-09,"relative","Pacific","medium","Sacramento, CA"
"20365","Kansas City",1.76,2020-03-09,"relative","Midwest","medium","Kansas City, MO"
"20366","Atlanta",0.83,2020-03-09,"relative","Southeast","medium","Atlanta, GA"
"20367","Omaha",0.97,2020-03-09,"relative","Midwest","medium","Omaha, NE"
"20368","Colorado Springs",0.7,2020-03-09,"relative","Southwest","medium","Colorado Springs, CO"
"20369","Raleigh",0.72,2020-03-09,"relative","Southeast","medium","Raleigh, NC"
"20370","Miami",0.9,2020-03-09,"relative","Southeast","medium","Miami, FL"
"20371","Dallas",0.82,2020-03-09,"relative","Southwest","large","Dallas, TX"
"20372","San Jose",0.64,2020-03-09,"relative","Pacific","large","San Jose, CA"
"20373","Austin",0.61,2020-03-09,"relative","Southwest","large","Austin, TX"
"20374","Jacksonville",0.55,2020-03-09,"relative","Southeast","large","Jacksonville, FL"
"20375","Fort Worth",0.85,2020-03-09,"relative","Southwest","large","Fort Worth, TX"
"20376","Columbus",0.68,2020-03-09,"relative","Midwest","large","Columbus, OH"
"20377","Indianapolis",0.88,2020-03-09,"relative","Midwest","large","Indianapolis, IN"
"20378","Charlotte",0.83,2020-03-09,"relative","Southeast","large","Charlotte, NC"
"20379","Portland",1.08,2020-03-16,"relative","Pacific","medium","Portland, OR"
"20380","Las Vegas",0.89,2020-03-16,"relative","Southwest","medium","Las Vegas, NV"
"20381","Detroit",0.35,2020-03-16,"relative","Midwest","medium","Detroit, MI"
"20382","Memphis",0.62,2020-03-16,"relative","Southeast","medium","Memphis, TN"
"20383","Louisville",0.52,2020-03-16,"relative","Midwest","medium","Louisville, KY"
"20384","Baltimore",0.56,2020-03-16,"relative","Northeast","medium","Baltimore, MD"
"20385","Milwaukee",0.67,2020-03-16,"relative","Midwest","medium","Milwaukee, WI"
"20386","Albuquerque",0.82,2020-03-16,"relative","Southwest","medium","Albuquerque, NM"
"20387","Tucson",0.69,2020-03-16,"relative","Southwest","medium","Tucson, AZ"
"20388","Calgary",0.57,2020-03-16,"relative","Canada","large","Calgary, AB"
"20389","Ottawa",0.57,2020-03-16,"relative","Canada","large","Ottawa, ON"
"20390","Edmonton",0.74,2020-03-16,"relative","Canada","large","Edmonton, AB"
"20391","Mississauga",0.78,2020-03-16,"relative","Canada","medium","Mississauga, ON"
"20392","Winnipeg",0.76,2020-03-16,"relative","Canada","large","Winnipeg, MB"
"20393","Vancouver",0.69,2020-03-16,"relative","Canada","medium","Vancouver, BC"
"20394","Quebec",0.66,2020-03-16,"relative","Canada","medium","Quebec, QC"
"20395","Halifax",0.59,2020-03-16,"relative","Canada","medium","Halifax, NS"
"20396","London",0.53,2020-03-16,"relative","Canada","medium","London, ON"
"20397","San Francisco",0.42,2020-03-16,"relative","Pacific","large","San Francisco, CA"
"20398","Seattle",0.71,2020-03-16,"relative","Pacific","large","Seattle, WA"
"20399","Denver",0.3,2020-03-16,"relative","Southwest","large","Denver, CO"
"20400","Washington DC",0.7,2020-03-16,"relative","Northeast","large","Washington DC"
"20401","Nashville",0.31,2020-03-16,"relative","Southeast","large","Nashville, TN"
"20402","Oklahoma City",0.63,2020-03-16,"relative","Southwest","medium","Oklahoma City, OK"
"20403","El Paso",0.94,2020-03-16,"relative","Southwest","medium","El Paso, TX"
"20404","Boston",0.41,2020-03-16,"relative","Northeast","medium","Boston, MA"
"20405","Honolulu",1.13,2020-03-16,"relative","Pacific","medium","Honolulu, HI"
"20406","Cincinnati",0.57,2020-03-16,"relative","Midwest","medium","Cincinnati, OH"
"20407","Pittsburgh",0.53,2020-03-16,"relative","Northeast","medium","Pittsburgh, PA"
