"","X","week","metric","display_title","rolling_avg","city","region","color"
"5880",8248,2022-01-24,"downtown","Colorado Springs, CO",0.710374673386017,"Colorado Springs","Southwest","#e6ab02"
"5881",8229,2022-01-24,"downtown","Denver, CO",0.558761174727374,"Denver","Southwest","#e6ab02"
"5882",8233,2022-01-24,"downtown","El Paso, TX",0.822235585106372,"El Paso","Southwest","#e6ab02"
"5883",8223,2022-01-24,"downtown","Fort Worth, TX",0.675945436428167,"Fort Worth","Southwest","#e6ab02"
"5884",8206,2022-01-24,"downtown","Houston, TX",0.605405769422211,"Houston","Southwest","#e6ab02"
"5885",8195,2022-01-24,"downtown","Las Vegas, NV",0.825828774723929,"Las Vegas","Southwest","#e6ab02"
"5886",8207,2022-01-24,"downtown","Phoenix, AZ",0.676529175605707,"Phoenix","Southwest","#e6ab02"
"5887",8238,2022-01-24,"downtown","Salt Lake City, UT",1.24580100516797,"Salt Lake City","Southwest","#e6ab02"
"5888",8209,2022-01-24,"downtown","San Antonio, TX",0.59253432353104,"San Antonio","Southwest","#e6ab02"
"5889",8202,2022-01-24,"downtown","Tucson, AZ",0.717437750143242,"Tucson","Southwest","#e6ab02"
"5890",8213,2022-01-24,"downtown","Tulsa, OK",0.535239476250587,"Tulsa","Southwest","#e6ab02"
"5891",8251,2022-01-31,"downtown","Calgary, AB",0.427529403557375,"Calgary","Canada","#ab1368"
"5892",8253,2022-01-31,"downtown","Edmonton, AB",0.467902642969194,"Edmonton","Canada","#ab1368"
"5893",8258,2022-01-31,"downtown","Halifax, NS",0.58023490673065,"Halifax","Canada","#ab1368"
"5894",8259,2022-01-31,"downtown","London, ON",0.554013441897716,"London","Canada","#ab1368"
"5895",8308,2022-01-31,"downtown","Montreal, QC",0.326933718377785,"Montreal","Canada","#ab1368"
"5896",8252,2022-01-31,"downtown","Ottawa, ON",0.413879167964652,"Ottawa","Canada","#ab1368"
"5897",8257,2022-01-31,"downtown","Quebec, QC",0.473934679549297,"Quebec","Canada","#ab1368"
"5898",8307,2022-01-31,"downtown","Toronto, ON",0.328899630085235,"Toronto","Canada","#ab1368"
"5899",8256,2022-01-31,"downtown","Vancouver, BC",0.394518524190011,"Vancouver","Canada","#ab1368"
"5900",8255,2022-01-31,"downtown","Winnipeg, MB",0.458749491437418,"Winnipeg","Canada","#ab1368"
"5901",8271,2022-01-31,"downtown","Chicago, IL",0.468320829537426,"Chicago","Midwest","#007fa3"
"5902",8302,2022-01-31,"downtown","Cincinnati, OH",0.547737754177812,"Cincinnati","Midwest","#007fa3"
"5903",8284,2022-01-31,"downtown","Cleveland, OH",0.406281685786544,"Cleveland","Midwest","#007fa3"
"5904",8290,2022-01-31,"downtown","Columbus, OH",0.957560823090151,"Columbus","Midwest","#007fa3"
"5905",8262,2022-01-31,"downtown","Detroit, MI",0.449900490046237,"Detroit","Midwest","#007fa3"
"5906",8291,2022-01-31,"downtown","Indianapolis, IN",0.431140556947256,"Indianapolis","Midwest","#007fa3"
"5907",8311,2022-01-31,"downtown","Kansas City, MO",0.489178497578472,"Kansas City","Midwest","#007fa3"
"5908",8264,2022-01-31,"downtown","Louisville, KY",0.511656956973374,"Louisville","Midwest","#007fa3"
"5909",8266,2022-01-31,"downtown","Milwaukee, WI",0.763902227785747,"Milwaukee","Midwest","#007fa3"
"5910",8278,2022-01-31,"downtown","Minneapolis, MN",0.373051394429162,"Minneapolis","Midwest","#007fa3"
"5911",8313,2022-01-31,"downtown","Omaha, NE",0.781765799433266,"Omaha","Midwest","#007fa3"
"5912",8305,2022-01-31,"downtown","St. Louis, MO",0.543766785099533,"St Louis","Midwest","#007fa3"
"5913",8281,2022-01-31,"downtown","Wichita, KS",0.735616526214303,"Wichita","Midwest","#007fa3"
"5914",8265,2022-01-31,"downtown","Baltimore, MD",0.846427417600336,"Baltimore","Northeast","#8dbf2e"
"5915",8300,2022-01-31,"downtown","Boston, MA",0.43360331480152,"Boston","Northeast","#8dbf2e"
"5916",8269,2022-01-31,"downtown","New York, NY",0.528389671485039,"New York","Northeast","#8dbf2e"
"5917",8274,2022-01-31,"downtown","Philadelphia, PA",0.434325811765076,"Philadelphia","Northeast","#8dbf2e"
"5918",8303,2022-01-31,"downtown","Pittsburgh, PA",0.629242736547309,"Pittsburgh","Northeast","#8dbf2e"
"5919",8296,2022-01-31,"downtown","Washington DC",0.621725549164213,"Washington DC","Northeast","#8dbf2e"
"5920",8280,2022-01-31,"downtown","Bakersfield, CA",1.10715066163158,"Bakersfield","Pacific","#6d247a"
"5921",8309,2022-01-31,"downtown","Fresno, CA",1.08641973575468,"Fresno","Pacific","#6d247a"
"5922",8301,2022-01-31,"downtown","Honolulu, HI",0.793423550273357,"Honolulu","Pacific","#6d247a"
"5923",8270,2022-01-31,"downtown","Los Angeles, CA",0.580714593236049,"Los Angeles","Pacific","#6d247a"
"5924",8277,2022-01-31,"downtown","Oakland, CA",0.481715582884402,"Oakland","Pacific","#6d247a"
"5925",8260,2022-01-31,"downtown","Portland, OR",0.371753202170287,"Portland","Pacific","#6d247a"
"5926",8310,2022-01-31,"downtown","Sacramento, CA",0.673705133880674,"Sacramento","Pacific","#6d247a"
"5927",8276,2022-01-31,"downtown","San Diego, CA",0.820980154880873,"San Diego","Pacific","#6d247a"
"5928",8293,2022-01-31,"downtown","San Francisco, CA",0.246372290224731,"San Francisco","Pacific","#6d247a"
"5929",8286,2022-01-31,"downtown","San Jose, CA",0.553656130603684,"San Jose","Pacific","#6d247a"
"5930",8294,2022-01-31,"downtown","Seattle, WA",0.414948754428209,"Seattle","Pacific","#6d247a"
"5931",8312,2022-01-31,"downtown","Atlanta, GA",0.488348342597448,"Atlanta","Southeast","#dc4633"
"5932",8292,2022-01-31,"downtown","Charlotte, NC",0.468062125228357,"Charlotte","Southeast","#dc4633"
"5933",8288,2022-01-31,"downtown","Jacksonville, FL",0.634192505779976,"Jacksonville","Southeast","#dc4633"
"5934",8263,2022-01-31,"downtown","Memphis, TN",0.720635786625655,"Memphis","Southeast","#dc4633"
"5935",8316,2022-01-31,"downtown","Miami, FL",0.629099446073578,"Miami","Southeast","#dc4633"
"5936",8297,2022-01-31,"downtown","Nashville, TN",0.62781206274545,"Nashville","Southeast","#dc4633"
"5937",8283,2022-01-31,"downtown","New Orleans, LA",0.465806531891814,"New Orleans","Southeast","#dc4633"
"5938",8315,2022-01-31,"downtown","Raleigh, NC",0.442015830647497,"Raleigh","Southeast","#dc4633"
"5939",8282,2022-01-31,"downtown","Tampa, FL",0.824188400296967,"Tampa","Southeast","#dc4633"
"5940",8267,2022-01-31,"downtown","Albuquerque, NM",1.12937784379123,"Albuquerque","Southwest","#e6ab02"
"5941",8287,2022-01-31,"downtown","Austin, TX",0.526694562427419,"Austin","Southwest","#e6ab02"
"5942",8314,2022-01-31,"downtown","Colorado Springs, CO",0.713372427622088,"Colorado Springs","Southwest","#e6ab02"
"5943",8295,2022-01-31,"downtown","Denver, CO",0.550791796899733,"Denver","Southwest","#e6ab02"
"5944",8299,2022-01-31,"downtown","El Paso, TX",0.788700783465571,"El Paso","Southwest","#e6ab02"
"5945",8289,2022-01-31,"downtown","Fort Worth, TX",0.688282118105766,"Fort Worth","Southwest","#e6ab02"
"5946",8272,2022-01-31,"downtown","Houston, TX",0.595641914157985,"Houston","Southwest","#e6ab02"
"5947",8261,2022-01-31,"downtown","Las Vegas, NV",0.835555320616528,"Las Vegas","Southwest","#e6ab02"
"5948",8273,2022-01-31,"downtown","Phoenix, AZ",0.661868074107823,"Phoenix","Southwest","#e6ab02"
"5949",8304,2022-01-31,"downtown","Salt Lake City, UT",1.28730427727155,"Salt Lake City","Southwest","#e6ab02"
"5950",8275,2022-01-31,"downtown","San Antonio, TX",0.586848038009224,"San Antonio","Southwest","#e6ab02"
"5951",8268,2022-01-31,"downtown","Tucson, AZ",0.718933079576699,"Tucson","Southwest","#e6ab02"
"5952",8279,2022-01-31,"downtown","Tulsa, OK",0.546812577658664,"Tulsa","Southwest","#e6ab02"
"5953",8317,2022-02-07,"downtown","Calgary, AB",0.439374051411938,"Calgary","Canada","#ab1368"
"5954",8319,2022-02-07,"downtown","Edmonton, AB",0.482496834130775,"Edmonton","Canada","#ab1368"
"5955",8324,2022-02-07,"downtown","Halifax, NS",0.589895346073773,"Halifax","Canada","#ab1368"
"5956",8325,2022-02-07,"downtown","London, ON",0.559942117981295,"London","Canada","#ab1368"
"5957",8374,2022-02-07,"downtown","Montreal, QC",0.350965539111107,"Montreal","Canada","#ab1368"
"5958",8318,2022-02-07,"downtown","Ottawa, ON",0.429905291130862,"Ottawa","Canada","#ab1368"
"5959",8323,2022-02-07,"downtown","Quebec, QC",0.462094914435737,"Quebec","Canada","#ab1368"
"5960",8373,2022-02-07,"downtown","Toronto, ON",0.337984863397248,"Toronto","Canada","#ab1368"
"5961",8322,2022-02-07,"downtown","Vancouver, BC",0.400659094101243,"Vancouver","Canada","#ab1368"
"5962",8321,2022-02-07,"downtown","Winnipeg, MB",0.466584877898737,"Winnipeg","Canada","#ab1368"
"5963",8337,2022-02-07,"downtown","Chicago, IL",0.467617837623842,"Chicago","Midwest","#007fa3"
"5964",8368,2022-02-07,"downtown","Cincinnati, OH",0.53044586885279,"Cincinnati","Midwest","#007fa3"
"5965",8350,2022-02-07,"downtown","Cleveland, OH",0.37666540659227,"Cleveland","Midwest","#007fa3"
"5966",8356,2022-02-07,"downtown","Columbus, OH",0.857377791215075,"Columbus","Midwest","#007fa3"
"5967",8328,2022-02-07,"downtown","Detroit, MI",0.451949142707856,"Detroit","Midwest","#007fa3"
"5968",8357,2022-02-07,"downtown","Indianapolis, IN",0.416988817118711,"Indianapolis","Midwest","#007fa3"
"5969",8377,2022-02-07,"downtown","Kansas City, MO",0.513246077316735,"Kansas City","Midwest","#007fa3"
"5970",8330,2022-02-07,"downtown","Louisville, KY",0.480025231687621,"Louisville","Midwest","#007fa3"
"5971",8332,2022-02-07,"downtown","Milwaukee, WI",0.769227843195174,"Milwaukee","Midwest","#007fa3"
"5972",8344,2022-02-07,"downtown","Minneapolis, MN",0.388519863673005,"Minneapolis","Midwest","#007fa3"
"5973",8379,2022-02-07,"downtown","Omaha, NE",0.786242861060478,"Omaha","Midwest","#007fa3"
"5974",8371,2022-02-07,"downtown","St. Louis, MO",0.52112449034058,"St Louis","Midwest","#007fa3"
"5975",8347,2022-02-07,"downtown","Wichita, KS",0.7301254940087,"Wichita","Midwest","#007fa3"
"5976",8331,2022-02-07,"downtown","Baltimore, MD",0.814928767171287,"Baltimore","Northeast","#8dbf2e"
"5977",8366,2022-02-07,"downtown","Boston, MA",0.424875404974678,"Boston","Northeast","#8dbf2e"
"5978",8335,2022-02-07,"downtown","New York, NY",0.562908394203444,"New York","Northeast","#8dbf2e"
"5979",8340,2022-02-07,"downtown","Philadelphia, PA",0.423776432535289,"Philadelphia","Northeast","#8dbf2e"
"5980",8369,2022-02-07,"downtown","Pittsburgh, PA",0.620192733690347,"Pittsburgh","Northeast","#8dbf2e"
"5981",8362,2022-02-07,"downtown","Washington DC",0.638335287587759,"Washington DC","Northeast","#8dbf2e"
"5982",8346,2022-02-07,"downtown","Bakersfield, CA",1.09352292994948,"Bakersfield","Pacific","#6d247a"
"5983",8375,2022-02-07,"downtown","Fresno, CA",1.1119412870632,"Fresno","Pacific","#6d247a"
"5984",8367,2022-02-07,"downtown","Honolulu, HI",0.798433958111027,"Honolulu","Pacific","#6d247a"
"5985",8336,2022-02-07,"downtown","Los Angeles, CA",0.562473189346484,"Los Angeles","Pacific","#6d247a"
"5986",8343,2022-02-07,"downtown","Oakland, CA",0.471184271901498,"Oakland","Pacific","#6d247a"
"5987",8326,2022-02-07,"downtown","Portland, OR",0.371704469366051,"Portland","Pacific","#6d247a"
"5988",8376,2022-02-07,"downtown","Sacramento, CA",0.671875195768048,"Sacramento","Pacific","#6d247a"
"5989",8342,2022-02-07,"downtown","San Diego, CA",0.827381476073857,"San Diego","Pacific","#6d247a"
"5990",8359,2022-02-07,"downtown","San Francisco, CA",0.232367053898223,"San Francisco","Pacific","#6d247a"
"5991",8352,2022-02-07,"downtown","San Jose, CA",0.562323053284454,"San Jose","Pacific","#6d247a"
"5992",8360,2022-02-07,"downtown","Seattle, WA",0.39770549477825,"Seattle","Pacific","#6d247a"
"5993",8378,2022-02-07,"downtown","Atlanta, GA",0.475463858807989,"Atlanta","Southeast","#dc4633"
"5994",8358,2022-02-07,"downtown","Charlotte, NC",0.436326417955053,"Charlotte","Southeast","#dc4633"
"5995",8354,2022-02-07,"downtown","Jacksonville, FL",0.656450035303361,"Jacksonville","Southeast","#dc4633"
"5996",8329,2022-02-07,"downtown","Memphis, TN",0.696424737663796,"Memphis","Southeast","#dc4633"
"5997",8382,2022-02-07,"downtown","Miami, FL",0.623539346409691,"Miami","Southeast","#dc4633"
"5998",8363,2022-02-07,"downtown","Nashville, TN",0.606356116349367,"Nashville","Southeast","#dc4633"
"5999",8349,2022-02-07,"downtown","New Orleans, LA",0.426588907538618,"New Orleans","Southeast","#dc4633"
"6000",8381,2022-02-07,"downtown","Raleigh, NC",0.425270000113796,"Raleigh","Southeast","#dc4633"
"6001",8348,2022-02-07,"downtown","Tampa, FL",0.833744598539818,"Tampa","Southeast","#dc4633"
"6002",8333,2022-02-07,"downtown","Albuquerque, NM",1.13957601404316,"Albuquerque","Southwest","#e6ab02"
"6003",8353,2022-02-07,"downtown","Austin, TX",0.494047679260004,"Austin","Southwest","#e6ab02"
"6004",8380,2022-02-07,"downtown","Colorado Springs, CO",0.698305601714505,"Colorado Springs","Southwest","#e6ab02"
"6005",8361,2022-02-07,"downtown","Denver, CO",0.520468283210008,"Denver","Southwest","#e6ab02"
"6006",8365,2022-02-07,"downtown","El Paso, TX",0.769252921254024,"El Paso","Southwest","#e6ab02"
"6007",8355,2022-02-07,"downtown","Fort Worth, TX",0.69948261882738,"Fort Worth","Southwest","#e6ab02"
"6008",8338,2022-02-07,"downtown","Houston, TX",0.555670255957538,"Houston","Southwest","#e6ab02"
"6009",8327,2022-02-07,"downtown","Las Vegas, NV",0.830237481864435,"Las Vegas","Southwest","#e6ab02"
"6010",8339,2022-02-07,"downtown","Phoenix, AZ",0.656935696340162,"Phoenix","Southwest","#e6ab02"
"6011",8370,2022-02-07,"downtown","Salt Lake City, UT",1.23992947494731,"Salt Lake City","Southwest","#e6ab02"
"6012",8341,2022-02-07,"downtown","San Antonio, TX",0.578387578322027,"San Antonio","Southwest","#e6ab02"
"6013",8334,2022-02-07,"downtown","Tucson, AZ",0.721478008589555,"Tucson","Southwest","#e6ab02"
"6014",8345,2022-02-07,"downtown","Tulsa, OK",0.543422911891404,"Tulsa","Southwest","#e6ab02"
"6015",8383,2022-02-14,"downtown","Calgary, AB",0.431058690450415,"Calgary","Canada","#ab1368"
"6016",8385,2022-02-14,"downtown","Edmonton, AB",0.467791819019261,"Edmonton","Canada","#ab1368"
"6017",8390,2022-02-14,"downtown","Halifax, NS",0.573458384992865,"Halifax","Canada","#ab1368"
"6018",8391,2022-02-14,"downtown","London, ON",0.549775844474633,"London","Canada","#ab1368"
"6019",8440,2022-02-14,"downtown","Montreal, QC",0.364529513908556,"Montreal","Canada","#ab1368"
"6020",8384,2022-02-14,"downtown","Ottawa, ON",0.428866762891826,"Ottawa","Canada","#ab1368"
"6021",8389,2022-02-14,"downtown","Quebec, QC",0.445175706612809,"Quebec","Canada","#ab1368"
"6022",8439,2022-02-14,"downtown","Toronto, ON",0.337174573968687,"Toronto","Canada","#ab1368"
"6023",8388,2022-02-14,"downtown","Vancouver, BC",0.393973057520761,"Vancouver","Canada","#ab1368"
"6024",8387,2022-02-14,"downtown","Winnipeg, MB",0.461369321021686,"Winnipeg","Canada","#ab1368"
"6025",8403,2022-02-14,"downtown","Chicago, IL",0.477683765091598,"Chicago","Midwest","#007fa3"
"6026",8434,2022-02-14,"downtown","Cincinnati, OH",0.537189016689375,"Cincinnati","Midwest","#007fa3"
"6027",8416,2022-02-14,"downtown","Cleveland, OH",0.338152065338854,"Cleveland","Midwest","#007fa3"
"6028",8422,2022-02-14,"downtown","Columbus, OH",0.857967947513965,"Columbus","Midwest","#007fa3"
"6029",8394,2022-02-14,"downtown","Detroit, MI",0.448133758180031,"Detroit","Midwest","#007fa3"
"6030",8423,2022-02-14,"downtown","Indianapolis, IN",0.405363265383118,"Indianapolis","Midwest","#007fa3"
"6031",8443,2022-02-14,"downtown","Kansas City, MO",0.534438642398656,"Kansas City","Midwest","#007fa3"
"6032",8396,2022-02-14,"downtown","Louisville, KY",0.456735906272196,"Louisville","Midwest","#007fa3"
"6033",8398,2022-02-14,"downtown","Milwaukee, WI",0.770897400349828,"Milwaukee","Midwest","#007fa3"
"6034",8410,2022-02-14,"downtown","Minneapolis, MN",0.37393677791591,"Minneapolis","Midwest","#007fa3"
"6035",8445,2022-02-14,"downtown","Omaha, NE",0.781240581393239,"Omaha","Midwest","#007fa3"
"6036",8437,2022-02-14,"downtown","St. Louis, MO",0.516600746822567,"St Louis","Midwest","#007fa3"
"6037",8413,2022-02-14,"downtown","Wichita, KS",0.728913339942254,"Wichita","Midwest","#007fa3"
"6038",8397,2022-02-14,"downtown","Baltimore, MD",0.783156545931659,"Baltimore","Northeast","#8dbf2e"
"6039",8432,2022-02-14,"downtown","Boston, MA",0.435020995276936,"Boston","Northeast","#8dbf2e"
"6040",8401,2022-02-14,"downtown","New York, NY",0.596157144268603,"New York","Northeast","#8dbf2e"
"6041",8406,2022-02-14,"downtown","Philadelphia, PA",0.428959216542462,"Philadelphia","Northeast","#8dbf2e"
"6042",8435,2022-02-14,"downtown","Pittsburgh, PA",0.604805946698127,"Pittsburgh","Northeast","#8dbf2e"
"6043",8428,2022-02-14,"downtown","Washington DC",0.654956830185914,"Washington DC","Northeast","#8dbf2e"
"6044",8412,2022-02-14,"downtown","Bakersfield, CA",1.0794177460035,"Bakersfield","Pacific","#6d247a"
"6045",8441,2022-02-14,"downtown","Fresno, CA",1.106196220084,"Fresno","Pacific","#6d247a"
"6046",8433,2022-02-14,"downtown","Honolulu, HI",0.78567672755761,"Honolulu","Pacific","#6d247a"
"6047",8402,2022-02-14,"downtown","Los Angeles, CA",0.544680748874777,"Los Angeles","Pacific","#6d247a"
"6048",8409,2022-02-14,"downtown","Oakland, CA",0.459698660988439,"Oakland","Pacific","#6d247a"
"6049",8392,2022-02-14,"downtown","Portland, OR",0.379980645549306,"Portland","Pacific","#6d247a"
"6050",8442,2022-02-14,"downtown","Sacramento, CA",0.682946870801158,"Sacramento","Pacific","#6d247a"
"6051",8408,2022-02-14,"downtown","San Diego, CA",0.848272132014759,"San Diego","Pacific","#6d247a"
"6052",8425,2022-02-14,"downtown","San Francisco, CA",0.232415611814998,"San Francisco","Pacific","#6d247a"
"6053",8418,2022-02-14,"downtown","San Jose, CA",0.549266457334222,"San Jose","Pacific","#6d247a"
"6054",8426,2022-02-14,"downtown","Seattle, WA",0.400544429688206,"Seattle","Pacific","#6d247a"
"6055",8444,2022-02-14,"downtown","Atlanta, GA",0.476451814092976,"Atlanta","Southeast","#dc4633"
"6056",8424,2022-02-14,"downtown","Charlotte, NC",0.445749747694438,"Charlotte","Southeast","#dc4633"
"6057",8420,2022-02-14,"downtown","Jacksonville, FL",0.667697521670549,"Jacksonville","Southeast","#dc4633"
"6058",8395,2022-02-14,"downtown","Memphis, TN",0.694585338877946,"Memphis","Southeast","#dc4633"
"6059",8448,2022-02-14,"downtown","Miami, FL",0.629925730494284,"Miami","Southeast","#dc4633"
"6060",8429,2022-02-14,"downtown","Nashville, TN",0.629383908823321,"Nashville","Southeast","#dc4633"
"6061",8415,2022-02-14,"downtown","New Orleans, LA",0.449211565200456,"New Orleans","Southeast","#dc4633"
"6062",8447,2022-02-14,"downtown","Raleigh, NC",0.426608328655699,"Raleigh","Southeast","#dc4633"
"6063",8414,2022-02-14,"downtown","Tampa, FL",0.835837397106414,"Tampa","Southeast","#dc4633"
"6064",8399,2022-02-14,"downtown","Albuquerque, NM",1.12034216097274,"Albuquerque","Southwest","#e6ab02"
"6065",8419,2022-02-14,"downtown","Austin, TX",0.504164379476298,"Austin","Southwest","#e6ab02"
"6066",8446,2022-02-14,"downtown","Colorado Springs, CO",0.676586249168947,"Colorado Springs","Southwest","#e6ab02"
"6067",8427,2022-02-14,"downtown","Denver, CO",0.533119937408599,"Denver","Southwest","#e6ab02"
"6068",8431,2022-02-14,"downtown","El Paso, TX",0.768103695562921,"El Paso","Southwest","#e6ab02"
"6069",8421,2022-02-14,"downtown","Fort Worth, TX",0.700130258219484,"Fort Worth","Southwest","#e6ab02"
"6070",8404,2022-02-14,"downtown","Houston, TX",0.545732993343198,"Houston","Southwest","#e6ab02"
"6071",8393,2022-02-14,"downtown","Las Vegas, NV",0.842286333886709,"Las Vegas","Southwest","#e6ab02"
"6072",8405,2022-02-14,"downtown","Phoenix, AZ",0.658445465119997,"Phoenix","Southwest","#e6ab02"
"6073",8436,2022-02-14,"downtown","Salt Lake City, UT",1.26638257084859,"Salt Lake City","Southwest","#e6ab02"
"6074",8407,2022-02-14,"downtown","San Antonio, TX",0.605693163279747,"San Antonio","Southwest","#e6ab02"
"6075",8400,2022-02-14,"downtown","Tucson, AZ",0.730280869145402,"Tucson","Southwest","#e6ab02"
"6076",8411,2022-02-14,"downtown","Tulsa, OK",0.559600019958035,"Tulsa","Southwest","#e6ab02"
"6077",8449,2022-02-21,"downtown","Calgary, AB",0.437760914803591,"Calgary","Canada","#ab1368"
"6078",8451,2022-02-21,"downtown","Edmonton, AB",0.468209487198755,"Edmonton","Canada","#ab1368"
"6079",8456,2022-02-21,"downtown","Halifax, NS",0.573689157336194,"Halifax","Canada","#ab1368"
"6080",8457,2022-02-21,"downtown","London, ON",0.55569626962652,"London","Canada","#ab1368"
"6081",8506,2022-02-21,"downtown","Montreal, QC",0.380611157142639,"Montreal","Canada","#ab1368"
"6082",8450,2022-02-21,"downtown","Ottawa, ON",0.43270789985674,"Ottawa","Canada","#ab1368"
"6083",8455,2022-02-21,"downtown","Quebec, QC",0.450930792986438,"Quebec","Canada","#ab1368"
"6084",8505,2022-02-21,"downtown","Toronto, ON",0.343653556081315,"Toronto","Canada","#ab1368"
"6085",8454,2022-02-21,"downtown","Vancouver, BC",0.400642649913192,"Vancouver","Canada","#ab1368"
"6086",8453,2022-02-21,"downtown","Winnipeg, MB",0.46108598285179,"Winnipeg","Canada","#ab1368"
"6087",8469,2022-02-21,"downtown","Chicago, IL",0.468948893464741,"Chicago","Midwest","#007fa3"
"6088",8500,2022-02-21,"downtown","Cincinnati, OH",0.502951355034623,"Cincinnati","Midwest","#007fa3"
"6089",8482,2022-02-21,"downtown","Cleveland, OH",0.307903120940302,"Cleveland","Midwest","#007fa3"
"6090",8488,2022-02-21,"downtown","Columbus, OH",0.848499559961811,"Columbus","Midwest","#007fa3"
"6091",8460,2022-02-21,"downtown","Detroit, MI",0.446974597061328,"Detroit","Midwest","#007fa3"
"6092",8489,2022-02-21,"downtown","Indianapolis, IN",0.368301433893997,"Indianapolis","Midwest","#007fa3"
"6093",8509,2022-02-21,"downtown","Kansas City, MO",0.510747356692925,"Kansas City","Midwest","#007fa3"
"6094",8462,2022-02-21,"downtown","Louisville, KY",0.434682037648749,"Louisville","Midwest","#007fa3"
"6095",8464,2022-02-21,"downtown","Milwaukee, WI",0.760532800414018,"Milwaukee","Midwest","#007fa3"
"6096",8476,2022-02-21,"downtown","Minneapolis, MN",0.379696227605789,"Minneapolis","Midwest","#007fa3"
"6097",8511,2022-02-21,"downtown","Omaha, NE",0.80677712366139,"Omaha","Midwest","#007fa3"
"6098",8503,2022-02-21,"downtown","St. Louis, MO",0.498232350846404,"St Louis","Midwest","#007fa3"
"6099",8479,2022-02-21,"downtown","Wichita, KS",0.734235940794555,"Wichita","Midwest","#007fa3"
"6100",8463,2022-02-21,"downtown","Baltimore, MD",0.767209889933362,"Baltimore","Northeast","#8dbf2e"
"6101",8498,2022-02-21,"downtown","Boston, MA",0.441332647939834,"Boston","Northeast","#8dbf2e"
"6102",8467,2022-02-21,"downtown","New York, NY",0.618326876680733,"New York","Northeast","#8dbf2e"
"6103",8472,2022-02-21,"downtown","Philadelphia, PA",0.435156386503739,"Philadelphia","Northeast","#8dbf2e"
"6104",8501,2022-02-21,"downtown","Pittsburgh, PA",0.605383352835626,"Pittsburgh","Northeast","#8dbf2e"
"6105",8494,2022-02-21,"downtown","Washington DC",0.666547858268591,"Washington DC","Northeast","#8dbf2e"
"6106",8478,2022-02-21,"downtown","Bakersfield, CA",1.06573506789818,"Bakersfield","Pacific","#6d247a"
"6107",8507,2022-02-21,"downtown","Fresno, CA",1.03687093683818,"Fresno","Pacific","#6d247a"
"6108",8499,2022-02-21,"downtown","Honolulu, HI",0.779899240220287,"Honolulu","Pacific","#6d247a"
"6109",8468,2022-02-21,"downtown","Los Angeles, CA",0.537651839300131,"Los Angeles","Pacific","#6d247a"
"6110",8475,2022-02-21,"downtown","Oakland, CA",0.452734873775613,"Oakland","Pacific","#6d247a"
"6111",8458,2022-02-21,"downtown","Portland, OR",0.380168334970006,"Portland","Pacific","#6d247a"
"6112",8508,2022-02-21,"downtown","Sacramento, CA",0.713260414414418,"Sacramento","Pacific","#6d247a"
"6113",8474,2022-02-21,"downtown","San Diego, CA",0.838155328010949,"San Diego","Pacific","#6d247a"
"6114",8491,2022-02-21,"downtown","San Francisco, CA",0.239533924061648,"San Francisco","Pacific","#6d247a"
"6115",8484,2022-02-21,"downtown","San Jose, CA",0.538536487635569,"San Jose","Pacific","#6d247a"
"6116",8492,2022-02-21,"downtown","Seattle, WA",0.397404202397676,"Seattle","Pacific","#6d247a"
"6117",8510,2022-02-21,"downtown","Atlanta, GA",0.471658072707437,"Atlanta","Southeast","#dc4633"
"6118",8490,2022-02-21,"downtown","Charlotte, NC",0.440419531582172,"Charlotte","Southeast","#dc4633"
"6119",8486,2022-02-21,"downtown","Jacksonville, FL",0.664517755108694,"Jacksonville","Southeast","#dc4633"
"6120",8461,2022-02-21,"downtown","Memphis, TN",0.677454656089287,"Memphis","Southeast","#dc4633"
"6121",8514,2022-02-21,"downtown","Miami, FL",0.606571966414234,"Miami","Southeast","#dc4633"
"6122",8495,2022-02-21,"downtown","Nashville, TN",0.61610233216483,"Nashville","Southeast","#dc4633"
"6123",8481,2022-02-21,"downtown","New Orleans, LA",0.449098169435416,"New Orleans","Southeast","#dc4633"
"6124",8513,2022-02-21,"downtown","Raleigh, NC",0.411387777705636,"Raleigh","Southeast","#dc4633"
"6125",8480,2022-02-21,"downtown","Tampa, FL",0.813683690240283,"Tampa","Southeast","#dc4633"
"6126",8465,2022-02-21,"downtown","Albuquerque, NM",1.10755968303095,"Albuquerque","Southwest","#e6ab02"
"6127",8485,2022-02-21,"downtown","Austin, TX",0.506617701066741,"Austin","Southwest","#e6ab02"
"6128",8512,2022-02-21,"downtown","Colorado Springs, CO",0.680679568533681,"Colorado Springs","Southwest","#e6ab02"
"6129",8493,2022-02-21,"downtown","Denver, CO",0.528492495567438,"Denver","Southwest","#e6ab02"
"6130",8497,2022-02-21,"downtown","El Paso, TX",0.758331553651601,"El Paso","Southwest","#e6ab02"
"6131",8487,2022-02-21,"downtown","Fort Worth, TX",0.635957437842991,"Fort Worth","Southwest","#e6ab02"
"6132",8470,2022-02-21,"downtown","Houston, TX",0.540952128683215,"Houston","Southwest","#e6ab02"
"6133",8459,2022-02-21,"downtown","Las Vegas, NV",0.82053194164104,"Las Vegas","Southwest","#e6ab02"
"6134",8471,2022-02-21,"downtown","Phoenix, AZ",0.661930846562858,"Phoenix","Southwest","#e6ab02"
"6135",8502,2022-02-21,"downtown","Salt Lake City, UT",1.26527355506292,"Salt Lake City","Southwest","#e6ab02"
