,city,week,metric,normalized_visits_by_total_visits
4054,Colorado Springs,2020-08-31,relative,0.68
4055,Colorado Springs,2020-08-31,metro,0.97
4056,Colorado Springs,2020-09-07,downtown,0.63
4057,Colorado Springs,2020-09-07,relative,0.63
4058,Colorado Springs,2020-09-07,metro,1.0
4059,Colorado Springs,2020-09-14,downtown,0.63
4060,Colorado Springs,2020-09-14,relative,0.635
4061,Colorado Springs,2020-09-14,metro,0.99
4062,Colorado Springs,2020-09-21,downtown,0.63
4063,Colorado Springs,2020-09-21,relative,0.64
4064,Colorado Springs,2020-09-21,metro,0.98
4065,Colorado Springs,2020-09-28,downtown,0.67
4066,Colorado Springs,2020-09-28,relative,0.66
4067,Colorado Springs,2020-09-28,metro,1.01
4068,Colorado Springs,2020-10-05,downtown,0.75
4069,Colorado Springs,2020-10-05,relative,0.71
4070,Colorado Springs,2020-10-05,metro,1.05
4071,Colorado Springs,2020-10-12,downtown,0.78
4072,Colorado Springs,2020-10-12,relative,0.72
4073,Colorado Springs,2020-10-12,metro,1.08
4074,Colorado Springs,2020-10-19,downtown,0.77
4075,Colorado Springs,2020-10-19,relative,0.76
4076,Colorado Springs,2020-10-19,metro,1.01
4077,Colorado Springs,2020-10-26,downtown,0.67
4078,Colorado Springs,2020-10-26,relative,0.65
4079,Colorado Springs,2020-10-26,metro,1.04
4080,Colorado Springs,2020-11-02,downtown,0.76
4081,Colorado Springs,2020-11-02,relative,0.68
4082,Colorado Springs,2020-11-02,metro,1.11
4083,Colorado Springs,2020-11-09,downtown,0.68
4084,Colorado Springs,2020-11-09,relative,0.65
4085,Colorado Springs,2020-11-09,metro,1.05
4086,Colorado Springs,2020-11-16,downtown,0.7
4087,Colorado Springs,2020-11-16,relative,0.68
4088,Colorado Springs,2020-11-16,metro,1.03
4089,Colorado Springs,2020-11-23,downtown,0.63
4090,Colorado Springs,2020-11-23,relative,0.59
4091,Colorado Springs,2020-11-23,metro,1.06
4092,Colorado Springs,2020-11-30,downtown,0.79
4093,Colorado Springs,2020-11-30,relative,0.79
4094,Colorado Springs,2020-11-30,metro,1.01
4095,Colorado Springs,2020-12-07,downtown,0.56
4096,Colorado Springs,2020-12-07,relative,0.55
4097,Colorado Springs,2020-12-07,metro,1.0
4098,Colorado Springs,2020-12-14,downtown,0.6
4099,Colorado Springs,2020-12-14,relative,0.58
4100,Colorado Springs,2020-12-14,metro,1.03
4101,Colorado Springs,2020-12-21,relative,0.58
4102,Colorado Springs,2020-12-21,downtown,0.56
4103,Colorado Springs,2020-12-21,metro,0.98
4104,Colorado Springs,2020-12-28,relative,0.79
4105,Colorado Springs,2020-12-28,downtown,0.77
4106,Colorado Springs,2020-12-28,metro,0.97
4107,Colorado Springs,2021-01-04,relative,0.74
4108,Colorado Springs,2021-01-04,downtown,0.72
4109,Colorado Springs,2021-01-04,metro,0.97
4110,Colorado Springs,2021-01-11,relative,0.56
4111,Colorado Springs,2021-01-11,downtown,0.61
4112,Colorado Springs,2021-01-11,metro,1.1
4113,Colorado Springs,2021-01-18,relative,0.55
4114,Colorado Springs,2021-01-18,downtown,0.58
4115,Colorado Springs,2021-01-18,metro,1.06
4116,Colorado Springs,2021-01-25,relative,0.59
4117,Colorado Springs,2021-01-25,downtown,0.62
4118,Colorado Springs,2021-01-25,metro,1.05
4119,Colorado Springs,2021-02-01,relative,0.58
4120,Colorado Springs,2021-02-01,downtown,0.61
4121,Colorado Springs,2021-02-01,metro,1.06
4122,Colorado Springs,2021-02-08,relative,0.6
4123,Colorado Springs,2021-02-08,downtown,0.62
4124,Colorado Springs,2021-02-08,metro,1.04
4125,Colorado Springs,2021-02-15,relative,0.6
4126,Colorado Springs,2021-02-15,downtown,0.63
4127,Colorado Springs,2021-02-15,metro,1.04
4128,Colorado Springs,2021-02-22,relative,0.54
4129,Colorado Springs,2021-02-22,downtown,0.58
4130,Colorado Springs,2021-02-22,metro,1.06
4131,Colorado Springs,2021-03-01,relative,0.57
4132,Colorado Springs,2021-03-01,downtown,0.62
4133,Colorado Springs,2021-03-01,metro,1.08
4134,Colorado Springs,2021-03-08,relative,0.6
4135,Colorado Springs,2021-03-08,downtown,0.66
4136,Colorado Springs,2021-03-08,metro,1.1
4137,Colorado Springs,2021-03-15,relative,0.58
4138,Colorado Springs,2021-03-15,downtown,0.69
4139,Colorado Springs,2021-03-15,metro,1.19
4140,Colorado Springs,2021-03-22,relative,0.6
4141,Colorado Springs,2021-03-22,downtown,0.6
4142,Colorado Springs,2021-03-22,metro,1.0
4143,Colorado Springs,2021-03-29,relative,0.61
4144,Colorado Springs,2021-03-29,downtown,0.68
4145,Colorado Springs,2021-03-29,metro,1.13
4146,Colorado Springs,2021-04-05,relative,0.66
4147,Colorado Springs,2021-04-05,downtown,0.74
4148,Colorado Springs,2021-04-05,metro,1.13
4149,Colorado Springs,2021-04-12,relative,0.7
4150,Colorado Springs,2021-04-12,downtown,0.78
4151,Colorado Springs,2021-04-12,metro,1.11
4152,Colorado Springs,2021-04-19,relative,0.73
4153,Colorado Springs,2021-04-19,downtown,0.78
4154,Colorado Springs,2021-04-19,metro,1.07
4155,Colorado Springs,2021-04-26,relative,0.64
4156,Colorado Springs,2021-04-26,downtown,0.62
4157,Colorado Springs,2021-04-26,metro,0.98
4158,Colorado Springs,2021-05-03,relative,0.64
4159,Colorado Springs,2021-05-03,downtown,0.68
4160,Colorado Springs,2021-05-03,metro,1.07
4161,Colorado Springs,2021-05-10,relative,0.66
4162,Colorado Springs,2021-05-10,downtown,0.74
4163,Colorado Springs,2021-05-10,metro,1.11
4164,Colorado Springs,2021-05-17,relative,0.65
4165,Colorado Springs,2021-05-17,downtown,0.71
4166,Colorado Springs,2021-05-17,metro,1.08
4167,Colorado Springs,2021-05-24,relative,0.74
4168,Colorado Springs,2021-05-24,downtown,0.8
4169,Colorado Springs,2021-05-24,metro,1.09
4170,Colorado Springs,2021-05-31,relative,0.76
4171,Colorado Springs,2021-05-31,downtown,0.79
4172,Colorado Springs,2021-05-31,metro,1.05
4173,Colorado Springs,2021-06-07,relative,0.67
4174,Colorado Springs,2021-06-07,downtown,0.76
4175,Colorado Springs,2021-06-07,metro,1.14
4176,Colorado Springs,2021-06-14,relative,0.72
4177,Colorado Springs,2021-06-14,downtown,0.79
4178,Colorado Springs,2021-06-14,metro,1.1
4179,Colorado Springs,2021-06-21,relative,0.76
4180,Colorado Springs,2021-06-21,downtown,0.8
4181,Colorado Springs,2021-06-21,metro,1.05
4182,Colorado Springs,2021-06-28,relative,0.79
4183,Colorado Springs,2021-06-28,downtown,0.81
4184,Colorado Springs,2021-06-28,metro,1.02
4185,Colorado Springs,2021-07-05,relative,0.77
4186,Colorado Springs,2021-07-05,downtown,0.89
4187,Colorado Springs,2021-07-05,metro,1.16
4188,Colorado Springs,2021-07-12,relative,0.76
4189,Colorado Springs,2021-07-12,downtown,0.82
4190,Colorado Springs,2021-07-12,metro,1.08
4191,Colorado Springs,2021-07-19,relative,0.78
4192,Colorado Springs,2021-07-19,downtown,0.84
4193,Colorado Springs,2021-07-19,metro,1.07
4194,Colorado Springs,2021-07-26,relative,0.84
4195,Colorado Springs,2021-07-26,downtown,0.93
4196,Colorado Springs,2021-07-26,metro,1.1
4197,Colorado Springs,2021-08-02,relative,0.83
4198,Colorado Springs,2021-08-02,downtown,0.92
4199,Colorado Springs,2021-08-02,metro,1.11
4200,Colorado Springs,2021-08-09,relative,0.77
4201,Colorado Springs,2021-08-09,downtown,0.83
4202,Colorado Springs,2021-08-09,metro,1.09
4203,Colorado Springs,2021-08-16,relative,0.75
4204,Colorado Springs,2021-08-16,downtown,0.77
4205,Colorado Springs,2021-08-16,metro,1.03
4206,Colorado Springs,2021-08-23,relative,0.81
4207,Colorado Springs,2021-08-23,downtown,0.81
4208,Colorado Springs,2021-08-23,metro,1.01
4209,Colorado Springs,2021-08-30,relative,0.8
4210,Colorado Springs,2021-08-30,downtown,0.79
4211,Colorado Springs,2021-08-30,metro,1.0
4212,Colorado Springs,2021-09-06,relative,0.78
4213,Colorado Springs,2021-09-06,downtown,0.79
4214,Colorado Springs,2021-09-06,metro,1.02
4215,Colorado Springs,2021-09-13,relative,0.77
4216,Colorado Springs,2021-09-13,downtown,0.79
4217,Colorado Springs,2021-09-13,metro,1.02
4218,Colorado Springs,2021-09-20,relative,0.71
4219,Colorado Springs,2021-09-20,downtown,0.69
4220,Colorado Springs,2021-09-20,metro,0.97
4221,Colorado Springs,2021-09-27,relative,0.84
4222,Colorado Springs,2021-09-27,downtown,0.84
4223,Colorado Springs,2021-09-27,metro,1.0
4224,Colorado Springs,2021-10-04,relative,0.85
4225,Colorado Springs,2021-10-04,downtown,0.9
4226,Colorado Springs,2021-10-04,metro,1.06
4227,Colorado Springs,2021-10-11,relative,0.8
4228,Colorado Springs,2021-10-11,downtown,0.85
4229,Colorado Springs,2021-10-11,metro,1.05
4230,Colorado Springs,2021-10-18,relative,0.8
4231,Colorado Springs,2021-10-18,downtown,0.83
4232,Colorado Springs,2021-10-18,metro,1.04
4233,Colorado Springs,2021-10-25,relative,0.78
4234,Colorado Springs,2021-10-25,downtown,0.82
4235,Colorado Springs,2021-10-25,metro,1.05
4236,Colorado Springs,2021-11-01,relative,0.81
4237,Colorado Springs,2021-11-01,downtown,0.91
4238,Colorado Springs,2021-11-01,metro,1.12
4239,Colorado Springs,2021-11-08,relative,0.78
4240,Colorado Springs,2021-11-08,downtown,0.87
4241,Colorado Springs,2021-11-08,metro,1.1
4242,Colorado Springs,2021-11-15,relative,0.75
4243,Colorado Springs,2021-11-15,downtown,0.8
4244,Colorado Springs,2021-11-15,metro,1.06
4245,Colorado Springs,2021-11-22,relative,0.65
4246,Colorado Springs,2021-11-22,downtown,0.7
4247,Colorado Springs,2021-11-22,metro,1.08
4248,Colorado Springs,2021-11-29,relative,1.13
4249,Colorado Springs,2021-11-29,downtown,1.18
4250,Colorado Springs,2021-11-29,metro,1.04
4251,Colorado Springs,2021-12-06,relative,0.71
4252,Colorado Springs,2021-12-06,downtown,0.74
4253,Colorado Springs,2021-12-06,metro,1.05
4254,Colorado Springs,2021-12-13,relative,0.75
4255,Colorado Springs,2021-12-13,downtown,0.77
4256,Colorado Springs,2021-12-13,metro,1.03
4257,Colorado Springs,2021-12-20,relative,0.67
4258,Colorado Springs,2021-12-20,downtown,0.68
4259,Colorado Springs,2021-12-20,metro,1.01
4260,Colorado Springs,2021-12-27,relative,0.88
4261,Colorado Springs,2021-12-27,downtown,0.9
4262,Colorado Springs,2021-12-27,metro,1.02
4263,Colorado Springs,2022-01-03,relative,0.75
4264,Colorado Springs,2022-01-03,downtown,0.76
4265,Colorado Springs,2022-01-03,metro,1.01
4266,Colorado Springs,2022-01-10,relative,0.56
4267,Colorado Springs,2022-01-10,downtown,0.61
4268,Colorado Springs,2022-01-10,metro,1.09
4269,Colorado Springs,2022-01-17,relative,0.6
4270,Colorado Springs,2022-01-17,downtown,0.63
4271,Colorado Springs,2022-01-17,metro,1.05
4272,Colorado Springs,2022-01-24,relative,0.68
4273,Colorado Springs,2022-01-24,downtown,0.76
4274,Colorado Springs,2022-01-24,metro,1.11
4275,Colorado Springs,2022-01-31,relative,0.67
4276,Colorado Springs,2022-01-31,downtown,0.68
4277,Colorado Springs,2022-01-31,metro,1.02
4278,Colorado Springs,2022-02-07,relative,0.68
4279,Colorado Springs,2022-02-07,downtown,0.75
4280,Colorado Springs,2022-02-07,metro,1.1
4281,Colorado Springs,2022-02-14,relative,0.68
4282,Colorado Springs,2022-02-14,downtown,0.75
4283,Colorado Springs,2022-02-14,metro,1.09
4284,Colorado Springs,2022-02-21,relative,0.6
4285,Colorado Springs,2022-02-21,downtown,0.61
4286,Colorado Springs,2022-02-21,metro,1.02
4287,Colorado Springs,2022-02-28,downtown,0.6841214072461903
4288,Colorado Springs,2022-02-28,relative,0.6464229099305645
4289,Colorado Springs,2022-02-28,metro,1.0583186281557924
4290,Colorado Springs,2022-03-07,downtown,0.7129752965967787
4291,Colorado Springs,2022-03-07,relative,0.6578224625010846
4292,Colorado Springs,2022-03-07,metro,1.083841518403004
4293,Colorado Springs,2022-03-14,downtown,0.7342649150165821
4294,Colorado Springs,2022-03-14,relative,0.6379405514625599
4295,Colorado Springs,2022-03-14,metro,1.1509926956880014
4296,Colorado Springs,2022-03-21,downtown,0.5210871219988618
4297,Colorado Springs,2022-03-21,relative,0.578916424598825
4298,Colorado Springs,2022-03-21,metro,0.900107683695384
4299,Colorado Springs,2022-03-28,downtown,0.6550265130120767
4300,Colorado Springs,2022-03-28,relative,0.6334888395456111
4301,Colorado Springs,2022-03-28,metro,1.0339985049806308
4302,Colorado Springs,2022-04-04,downtown,0.6690373752931326
4303,Colorado Springs,2022-04-04,relative,0.6437763711077156
4304,Colorado Springs,2022-04-04,metro,1.0392387874409734
4305,Colorado Springs,2022-04-11,downtown,0.737876224316445
4306,Colorado Springs,2022-04-11,relative,0.7213548124579544
4307,Colorado Springs,2022-04-11,metro,1.0229033085704318
4308,Colorado Springs,2022-04-18,downtown,0.7160206926370574
4309,Colorado Springs,2022-04-18,relative,0.7284832395762688
4310,Colorado Springs,2022-04-18,metro,0.9828924726580388
4311,Colorado Springs,2022-04-25,downtown,0.6492156497595765
4312,Colorado Springs,2022-04-25,relative,0.6849215139811896
4313,Colorado Springs,2022-04-25,metro,0.947868677661958
4314,Colorado Springs,2022-05-02,downtown,0.832492262894817
4315,Colorado Springs,2022-05-02,relative,0.7541470961750637
4316,Colorado Springs,2022-05-02,metro,1.1038857898109131
4317,Colorado Springs,2022-05-09,downtown,0.8777805169428635
4318,Colorado Springs,2022-05-09,relative,0.7637125577818041
4319,Colorado Springs,2022-05-09,metro,1.1493598055954046
4320,Colorado Springs,2022-05-16,downtown,0.8233789676310874
4321,Colorado Springs,2022-05-16,relative,0.7786827763756516
4322,Colorado Springs,2022-05-16,metro,1.0573997430166269
4323,Colorado Springs,2022-05-23,downtown,0.851680338177707
4324,Colorado Springs,2022-05-23,relative,0.7747056971010239
4325,Colorado Springs,2022-05-23,metro,1.0993598489913332
4326,Colorado Springs,2022-05-30,downtown,0.8505606404794213
4327,Colorado Springs,2022-05-30,relative,0.8027042397934856
4328,Colorado Springs,2022-05-30,metro,1.0596189708655928
4329,Colorado Springs,2022-06-06,downtown,0.8311286087077462
4330,Colorado Springs,2022-06-06,relative,0.7406466460022534
4331,Colorado Springs,2022-06-06,metro,1.1221661681638366
4332,Columbus,2020-02-24,downtown,0.93
4333,Columbus,2020-02-24,metro,1.01
4334,Columbus,2020-02-24,relative,0.92
4335,Columbus,2020-03-02,downtown,0.7
4336,Columbus,2020-03-02,metro,0.98
4337,Columbus,2020-03-02,relative,0.72
4338,Columbus,2020-03-09,downtown,0.64
4339,Columbus,2020-03-09,metro,0.95
4340,Columbus,2020-03-09,relative,0.68
4341,Columbus,2020-03-16,downtown,0.34
4342,Columbus,2020-03-16,metro,0.78
4343,Columbus,2020-03-16,relative,0.44
4344,Columbus,2020-03-23,downtown,0.365
4345,Columbus,2020-03-23,metro,0.71
4346,Columbus,2020-03-23,relative,0.52
4347,Columbus,2020-03-30,downtown,0.39
4348,Columbus,2020-03-30,metro,0.64
4349,Columbus,2020-03-30,relative,0.6
4350,Columbus,2020-04-06,downtown,0.28
4351,Columbus,2020-04-06,metro,0.62
4352,Columbus,2020-04-06,relative,0.45
4353,Columbus,2020-04-13,downtown,0.28
4354,Columbus,2020-04-13,metro,0.63
4355,Columbus,2020-04-13,relative,0.44
4356,Columbus,2020-04-20,downtown,0.33
4357,Columbus,2020-04-20,metro,0.65
4358,Columbus,2020-04-20,relative,0.51
4359,Columbus,2020-04-27,downtown,0.24
4360,Columbus,2020-04-27,metro,0.61
4361,Columbus,2020-04-27,relative,0.39
4362,Columbus,2020-05-04,downtown,0.31
4363,Columbus,2020-05-04,metro,0.67
4364,Columbus,2020-05-04,relative,0.46
4365,Columbus,2020-05-11,downtown,0.34
4366,Columbus,2020-05-11,metro,0.71
4367,Columbus,2020-05-11,relative,0.47
4368,Columbus,2020-05-18,downtown,0.34
4369,Columbus,2020-05-18,metro,0.74
4370,Columbus,2020-05-18,relative,0.46
4371,Columbus,2020-05-25,downtown,0.31
4372,Columbus,2020-05-25,metro,0.74
4373,Columbus,2020-05-25,relative,0.41
4374,Columbus,2020-06-01,downtown,0.35
4375,Columbus,2020-06-01,relative,0.45
4376,Columbus,2020-06-01,metro,0.79
4377,Columbus,2020-06-08,downtown,0.31
4378,Columbus,2020-06-08,relative,0.37
4379,Columbus,2020-06-08,metro,0.84
4380,Columbus,2020-06-15,downtown,0.26
4381,Columbus,2020-06-15,relative,0.32
4382,Columbus,2020-06-15,metro,0.8
4383,Columbus,2020-06-22,downtown,0.23
4384,Columbus,2020-06-22,relative,0.29
4385,Columbus,2020-06-22,metro,0.78
4386,Columbus,2020-06-29,downtown,0.18
4387,Columbus,2020-06-29,relative,0.24
4388,Columbus,2020-06-29,metro,0.76
4389,Columbus,2020-07-06,downtown,0.22
4390,Columbus,2020-07-06,relative,0.25
4391,Columbus,2020-07-06,metro,0.87
4392,Columbus,2020-07-13,downtown,0.28
4393,Columbus,2020-07-13,relative,0.34
4394,Columbus,2020-07-13,metro,0.83
4395,Columbus,2020-07-20,downtown,0.24
4396,Columbus,2020-07-20,relative,0.29
4397,Columbus,2020-07-20,metro,0.83
4398,Columbus,2020-07-27,downtown,0.25
4399,Columbus,2020-07-27,relative,0.29
4400,Columbus,2020-07-27,metro,0.84
4401,Columbus,2020-08-03,downtown,0.32
4402,Columbus,2020-08-03,relative,0.38
4403,Columbus,2020-08-03,metro,0.85
4404,Columbus,2020-08-10,downtown,0.74
4405,Columbus,2020-08-10,relative,0.83
4406,Columbus,2020-08-10,metro,0.88
4407,Columbus,2020-08-17,downtown,0.22
4408,Columbus,2020-08-17,relative,0.28
4409,Columbus,2020-08-17,metro,0.78
4410,Columbus,2020-08-24,downtown,0.2
4411,Columbus,2020-08-24,relative,0.26
4412,Columbus,2020-08-24,metro,0.76
4413,Columbus,2020-08-31,downtown,0.2
4414,Columbus,2020-08-31,relative,0.26
4415,Columbus,2020-08-31,metro,0.75
4416,Columbus,2020-09-07,downtown,0.25
4417,Columbus,2020-09-07,relative,0.32
4418,Columbus,2020-09-07,metro,0.8
4419,Columbus,2020-09-14,downtown,0.22
4420,Columbus,2020-09-14,relative,0.285
4421,Columbus,2020-09-14,metro,0.78
4422,Columbus,2020-09-21,downtown,0.19
4423,Columbus,2020-09-21,relative,0.25
4424,Columbus,2020-09-21,metro,0.76
4425,Columbus,2020-09-28,downtown,0.32
4426,Columbus,2020-09-28,relative,0.41
4427,Columbus,2020-09-28,metro,0.79
4428,Columbus,2020-10-05,downtown,0.26
4429,Columbus,2020-10-05,relative,0.32
4430,Columbus,2020-10-05,metro,0.81
4431,Columbus,2020-10-12,downtown,0.71
4432,Columbus,2020-10-12,relative,0.79
4433,Columbus,2020-10-12,metro,0.9
4434,Columbus,2020-10-19,downtown,0.41
4435,Columbus,2020-10-19,relative,0.49
4436,Columbus,2020-10-19,metro,0.85
4437,Columbus,2020-10-26,downtown,0.37
4438,Columbus,2020-10-26,relative,0.45
4439,Columbus,2020-10-26,metro,0.82
4440,Columbus,2020-11-02,downtown,0.42
4441,Columbus,2020-11-02,relative,0.47
4442,Columbus,2020-11-02,metro,0.89
4443,Columbus,2020-11-09,downtown,1.26
4444,Columbus,2020-11-09,relative,1.33
4445,Columbus,2020-11-09,metro,0.95
4446,Columbus,2020-11-16,downtown,0.67
4447,Columbus,2020-11-16,relative,0.76
4448,Columbus,2020-11-16,metro,0.88
4449,Columbus,2020-11-23,downtown,0.36
4450,Columbus,2020-11-23,relative,0.43
4451,Columbus,2020-11-23,metro,0.83
4452,Columbus,2020-11-30,downtown,0.45
4453,Columbus,2020-11-30,relative,0.51
4454,Columbus,2020-11-30,metro,0.88
4455,Columbus,2020-12-07,downtown,0.39
4456,Columbus,2020-12-07,relative,0.43
4457,Columbus,2020-12-07,metro,0.9
4458,Columbus,2020-12-14,downtown,0.38
4459,Columbus,2020-12-14,relative,0.42
4460,Columbus,2020-12-14,metro,0.89
4461,Columbus,2020-12-21,relative,1.12
4462,Columbus,2020-12-21,downtown,0.97
4463,Columbus,2020-12-21,metro,0.87
4464,Columbus,2020-12-28,relative,1.76
4465,Columbus,2020-12-28,downtown,1.66
4466,Columbus,2020-12-28,metro,0.94
4467,Columbus,2021-01-04,relative,1.27
4468,Columbus,2021-01-04,downtown,1.1
4469,Columbus,2021-01-04,metro,0.86
4470,Columbus,2021-01-11,relative,1.39
4471,Columbus,2021-01-11,downtown,1.24
4472,Columbus,2021-01-11,metro,0.89
4473,Columbus,2021-01-18,relative,1.44
4474,Columbus,2021-01-18,downtown,1.32
4475,Columbus,2021-01-18,metro,0.92
4476,Columbus,2021-01-25,relative,1.2
4477,Columbus,2021-01-25,downtown,1.0
4478,Columbus,2021-01-25,metro,0.84
4479,Columbus,2021-02-01,relative,1.1
4480,Columbus,2021-02-01,downtown,0.98
4481,Columbus,2021-02-01,metro,0.89
4482,Columbus,2021-02-08,relative,1.64
4483,Columbus,2021-02-08,downtown,1.59
4484,Columbus,2021-02-08,metro,0.97
4485,Columbus,2021-02-15,relative,1.47
4486,Columbus,2021-02-15,downtown,1.34
4487,Columbus,2021-02-15,metro,0.91
4488,Columbus,2021-02-22,relative,0.68
4489,Columbus,2021-02-22,downtown,0.58
4490,Columbus,2021-02-22,metro,0.85
4491,Columbus,2021-03-01,relative,0.52
4492,Columbus,2021-03-01,downtown,0.44
4493,Columbus,2021-03-01,metro,0.84
4494,Columbus,2021-03-08,relative,1.08
4495,Columbus,2021-03-08,downtown,0.99
4496,Columbus,2021-03-08,metro,0.91
4497,Columbus,2021-03-15,relative,0.55
4498,Columbus,2021-03-15,downtown,0.5
4499,Columbus,2021-03-15,metro,0.91
4500,Columbus,2021-03-22,relative,0.69
4501,Columbus,2021-03-22,downtown,0.61
4502,Columbus,2021-03-22,metro,0.88
4503,Columbus,2021-03-29,relative,0.52
4504,Columbus,2021-03-29,downtown,0.45
4505,Columbus,2021-03-29,metro,0.86
4506,Columbus,2021-04-05,relative,0.48
4507,Columbus,2021-04-05,downtown,0.44
4508,Columbus,2021-04-05,metro,0.91
4509,Columbus,2021-04-12,relative,0.49
4510,Columbus,2021-04-12,downtown,0.44
4511,Columbus,2021-04-12,metro,0.9
4512,Columbus,2021-04-19,relative,0.62
4513,Columbus,2021-04-19,downtown,0.54
4514,Columbus,2021-04-19,metro,0.88
4515,Columbus,2021-04-26,relative,0.38
4516,Columbus,2021-04-26,downtown,0.31
4517,Columbus,2021-04-26,metro,0.8
4518,Columbus,2021-05-03,relative,0.54
4519,Columbus,2021-05-03,downtown,0.48
4520,Columbus,2021-05-03,metro,0.88
4521,Columbus,2021-05-10,relative,0.49
4522,Columbus,2021-05-10,downtown,0.44
4523,Columbus,2021-05-10,metro,0.91
4524,Columbus,2021-05-17,relative,0.43
4525,Columbus,2021-05-17,downtown,0.38
4526,Columbus,2021-05-17,metro,0.88
4527,Columbus,2021-05-24,relative,0.63
4528,Columbus,2021-05-24,downtown,0.56
4529,Columbus,2021-05-24,metro,0.88
4530,Columbus,2021-05-31,relative,0.67
